x y_gt y_pr
295.8 6.863 7.26
296.2 6.836 7.26
296.8 6.824 7.26
297.2 6.832 7.26
297.8 6.855 7.26
298.2 6.805 7.26
298.8 6.805 7.26
299.2 6.844 7.26
299.8 6.844 7.26
300.2 6.836 7.26
300.8 6.832 7.26
301.2 6.848 7.26
301.8 6.83 7.26
302.2 6.85 7.26
302.8 6.836 7.26
303.2 6.797 7.26
303.8 6.832 7.26
304.2 6.844 7.26
304.8 6.812 7.26
305.2 6.812 7.26
305.8 6.832 7.26
306.2 6.86 7.26
306.8 6.83 7.26
307.2 6.84 7.26
307.8 6.812 7.26
308.2 6.812 7.26
308.8 6.84 7.26
309.2 6.824 7.26
309.8 6.78 7.26
