x y_gt y_pr
291.2 6.832 7.207
291.8 6.836 7.207
292.2 6.82 7.207
292.8 6.855 7.207
293.2 6.85 7.207
293.8 6.805 7.207
294.2 6.836 7.207
294.8 6.867 7.207
295.2 6.83 7.207
295.8 6.863 7.207
296.2 6.836 7.207
296.8 6.824 7.207
297.2 6.832 7.207
297.8 6.855 7.207
298.2 6.805 7.207
298.8 6.805 7.207
299.2 6.844 7.207
299.8 6.844 7.207
300.2 6.836 7.207
300.8 6.832 7.207
301.2 6.848 7.207
301.8 6.83 7.207
302.2 6.85 7.207
302.8 6.836 7.207
303.2 6.797 7.207
303.8 6.832 7.207
304.2 6.844 7.207
304.8 6.812 7.207
305.2 6.812 7.207
305.8 6.832 7.207
306.2 6.86 7.207
306.8 6.83 7.207
307.2 6.84 7.207
307.8 6.812 7.207
308.2 6.812 7.207
308.8 6.84 7.207
309.2 6.824 7.207
309.8 6.78 7.207
