x y_gt y_pr
258.2 2.1 2.455
258.8 2.082 2.455
259.2 2.055 2.455
259.8 2.139 2.455
260.2 2.082 2.455
260.8 2.055 2.455
261.2 2.09 2.455
261.8 2.105 2.455
262.2 2.068 2.455
262.8 2.068 2.455
263.2 2.088 2.455
263.8 2.078 2.455
264.2 2.11 2.455
264.8 2.082 2.455
265.2 2.064 2.455
265.8 2.09 2.455
266.2 2.096 2.455
266.8 2.07 2.455
267.2 2.072 2.455
267.8 2.1 2.455
268.2 2.09 2.455
268.8 2.082 2.455
269.2 2.088 2.455
269.8 2.088 2.455
270.2 2.062 2.455
270.8 2.098 2.455
271.2 2.098 2.455
271.8 2.068 2.455
272.2 2.08 2.455
272.8 2.094 2.455
273.2 2.09 2.455
273.8 2.074 2.455
274.2 2.105 2.455
274.8 2.074 2.455
275.2 2.09 2.455
275.8 2.092 2.455
276.2 2.082 2.455
276.8 2.08 2.455
277.2 2.107 2.455
277.8 2.105 2.455
278.2 2.055 2.455
278.8 2.082 2.455
279.2 2.115 2.455
279.8 2.082 2.455
280.2 2.066 2.455
280.8 2.092 2.455
281.2 2.096 2.455
281.8 2.08 2.455
282.2 2.096 2.455
282.8 2.094 2.455
283.2 2.084 2.455
283.8 2.115 2.455
284.2 2.088 2.455
284.8 2.07 2.455
285.2 2.098 2.455
285.8 2.102 2.455
286.2 2.08 2.455
286.8 2.082 2.455
287.2 2.107 2.455
287.8 2.094 2.455
288.2 2.082 2.455
288.8 2.09 2.455
289.2 2.08 2.455
289.8 2.08 2.455
290.2 2.094 2.455
290.8 2.06 2.455
291.2 2.072 2.455
291.8 2.111 2.455
292.2 2.096 2.455
292.8 2.078 2.455
293.2 2.098 2.455
293.8 2.113 2.455
294.2 2.076 2.455
294.8 2.072 2.455
295.2 2.092 2.455
295.8 2.088 2.455
296.2 2.059 2.455
296.8 2.086 2.455
297.2 2.102 2.455
297.8 2.082 2.455
298.2 2.105 2.455
298.8 2.08 2.455
299.2 2.094 2.455
299.8 2.11 2.455
300.2 2.088 2.455
300.8 2.078 2.455
301.2 2.104 2.455
301.8 2.096 2.455
302.2 2.076 2.455
302.8 2.084 2.455
303.2 2.1 2.455
303.8 2.092 2.455
304.2 2.072 2.455
304.8 2.105 2.455
305.2 2.09 2.455
305.8 2.074 2.455
306.2 2.09 2.455
306.8 2.107 2.455
307.2 2.072 2.455
307.8 2.088 2.455
308.2 2.094 2.455
308.8 2.076 2.455
309.2 2.074 2.455
309.8 2.11 2.455
