x y_gt y_pr
268.8 4.297 4.32
269.2 4.324 4.32
269.8 4.324 4.32
270.2 4.28 4.32
270.8 4.3 4.32
271.2 4.312 4.32
271.8 4.31 4.32
272.2 4.3 4.32
272.8 4.305 4.32
273.2 4.285 4.32
273.8 4.29 4.32
274.2 4.293 4.32
274.8 4.33 4.32
275.2 4.293 4.32
275.8 4.29 4.32
276.2 4.312 4.32
276.8 4.29 4.32
277.2 4.285 4.32
277.8 4.31 4.32
278.2 4.31 4.32
278.8 4.285 4.32
279.2 4.28 4.32
279.8 4.324 4.32
280.2 4.3 4.32
280.8 4.273 4.32
281.2 4.297 4.32
281.8 4.33 4.32
282.2 4.293 4.32
282.8 4.27 4.32
283.2 4.31 4.32
283.8 4.297 4.32
284.2 4.277 4.32
284.8 4.3 4.32
285.2 4.305 4.32
285.8 4.27 4.32
286.2 4.29 4.32
286.8 4.324 4.32
287.2 4.285 4.32
287.8 4.297 4.32
288.2 4.285 4.32
288.8 4.305 4.32
289.2 4.28 4.32
289.8 4.29 4.32
290.2 4.31 4.32
290.8 4.293 4.32
291.2 4.26 4.32
291.8 4.293 4.32
292.2 4.332 4.32
292.8 4.312 4.32
293.2 4.28 4.32
293.8 4.312 4.32
294.2 4.3 4.32
294.8 4.28 4.32
295.2 4.297 4.32
295.8 4.312 4.32
296.2 4.285 4.32
296.8 4.273 4.32
297.2 4.31 4.32
297.8 4.31 4.32
298.2 4.29 4.32
298.8 4.293 4.32
299.2 4.3 4.32
299.8 4.29 4.32
300.2 4.277 4.32
300.8 4.312 4.32
301.2 4.285 4.32
301.8 4.258 4.32
302.2 4.285 4.32
302.8 4.316 4.32
303.2 4.293 4.32
303.8 4.277 4.32
304.2 4.305 4.32
304.8 4.29 4.32
305.2 4.277 4.32
305.8 4.31 4.32
306.2 4.3 4.32
306.8 4.273 4.32
307.2 4.273 4.32
307.8 4.285 4.32
308.2 4.31 4.32
308.8 4.273 4.32
309.2 4.266 4.32
309.8 4.277 4.32
