x y_gt y_pr
247.4 2.094 2.506
247.9 2.084 2.506
248.4 2.102 2.506
248.9 2.094 2.506
249.4 2.062 2.506
249.9 2.086 2.506
250.4 2.113 2.506
250.9 2.066 2.506
251.4 2.05 2.506
251.9 2.107 2.506
252.4 2.092 2.506
252.9 2.047 2.506
253.4 2.092 2.506
253.9 2.11 2.506
254.4 2.066 2.506
254.9 2.09 2.506
255.4 2.09 2.506
255.9 2.094 2.506
256.2 2.082 2.506
256.8 2.102 2.506
257.2 2.076 2.506
257.8 2.094 2.506
258.2 2.1 2.506
258.8 2.082 2.506
259.2 2.055 2.506
259.8 2.139 2.506
260.2 2.082 2.506
260.8 2.055 2.506
261.2 2.09 2.506
261.8 2.105 2.506
262.2 2.068 2.506
262.8 2.068 2.506
263.2 2.088 2.506
263.8 2.078 2.506
264.2 2.11 2.506
264.8 2.082 2.506
265.2 2.064 2.506
265.8 2.09 2.506
266.2 2.096 2.506
266.8 2.07 2.506
267.2 2.072 2.506
267.8 2.1 2.506
268.2 2.09 2.506
268.8 2.082 2.506
269.2 2.088 2.506
269.8 2.088 2.506
270.2 2.062 2.506
270.8 2.098 2.506
271.2 2.098 2.506
271.8 2.068 2.506
272.2 2.08 2.506
272.8 2.094 2.506
273.2 2.09 2.506
273.8 2.074 2.506
274.2 2.105 2.506
274.8 2.074 2.506
275.2 2.09 2.506
275.8 2.092 2.506
276.2 2.082 2.506
276.8 2.08 2.506
277.2 2.107 2.506
277.8 2.105 2.506
278.2 2.055 2.506
278.8 2.082 2.506
279.2 2.115 2.506
279.8 2.082 2.506
280.2 2.066 2.506
280.8 2.092 2.506
281.2 2.096 2.506
281.8 2.08 2.506
282.2 2.096 2.506
282.8 2.094 2.506
283.2 2.084 2.506
283.8 2.115 2.506
284.2 2.088 2.506
284.8 2.07 2.506
285.2 2.098 2.506
285.8 2.102 2.506
286.2 2.08 2.506
286.8 2.082 2.506
287.2 2.107 2.506
287.8 2.094 2.506
288.2 2.082 2.506
288.8 2.09 2.506
289.2 2.08 2.506
289.8 2.08 2.506
290.2 2.094 2.506
290.8 2.06 2.506
291.2 2.072 2.506
291.8 2.111 2.506
292.2 2.096 2.506
292.8 2.078 2.506
293.2 2.098 2.506
293.8 2.113 2.506
294.2 2.076 2.506
294.8 2.072 2.506
295.2 2.092 2.506
295.8 2.088 2.506
296.2 2.059 2.506
296.8 2.086 2.506
297.2 2.102 2.506
297.8 2.082 2.506
298.2 2.105 2.506
298.8 2.08 2.506
299.2 2.094 2.506
299.8 2.11 2.506
300.2 2.088 2.506
300.8 2.078 2.506
301.2 2.104 2.506
301.8 2.096 2.506
302.2 2.076 2.506
302.8 2.084 2.506
303.2 2.1 2.506
303.8 2.092 2.506
304.2 2.072 2.506
304.8 2.105 2.506
305.2 2.09 2.506
305.8 2.074 2.506
306.2 2.09 2.506
306.8 2.107 2.506
307.2 2.072 2.506
307.8 2.088 2.506
308.2 2.094 2.506
308.8 2.076 2.506
309.2 2.074 2.506
309.8 2.11 2.506
