x y_gt y_pr
192.4 2.096 2.523
192.9 2.088 2.523
193.4 2.074 2.523
193.9 2.1 2.523
194.4 2.12 2.523
194.9 2.072 2.523
195.4 2.096 2.523
195.9 2.1 2.523
196.4 2.08 2.523
196.9 2.086 2.523
197.4 2.11 2.523
197.9 2.072 2.523
198.4 2.05 2.523
198.9 2.092 2.523
199.4 2.092 2.523
199.9 2.088 2.523
200.4 2.074 2.523
200.9 2.104 2.523
201.4 2.074 2.523
201.9 2.096 2.523
202.4 2.1 2.523
202.9 2.084 2.523
203.4 2.07 2.523
203.9 2.111 2.523
204.4 2.096 2.523
204.9 2.074 2.523
205.4 2.1 2.523
205.9 2.096 2.523
206.4 2.084 2.523
206.9 2.078 2.523
207.4 2.111 2.523
207.9 2.078 2.523
208.4 2.082 2.523
208.9 2.082 2.523
209.4 2.084 2.523
209.9 2.084 2.523
210.4 2.121 2.523
210.9 2.08 2.523
211.4 2.08 2.523
211.9 2.094 2.523
212.4 2.111 2.523
212.9 2.084 2.523
213.4 2.072 2.523
213.9 2.096 2.523
214.4 2.082 2.523
214.9 2.08 2.523
215.4 2.074 2.523
215.9 2.088 2.523
216.4 2.09 2.523
216.9 2.1 2.523
217.4 2.105 2.523
217.9 2.053 2.523
218.4 2.104 2.523
218.9 2.096 2.523
219.4 2.078 2.523
219.9 2.06 2.523
220.4 2.086 2.523
220.9 2.068 2.523
221.4 2.1 2.523
221.9 2.117 2.523
222.4 2.078 2.523
222.9 2.094 2.523
223.4 2.113 2.523
223.9 2.11 2.523
224.4 2.062 2.523
224.9 2.102 2.523
225.4 2.102 2.523
225.9 2.084 2.523
226.4 2.092 2.523
226.9 2.102 2.523
227.4 2.066 2.523
227.9 2.08 2.523
228.4 2.11 2.523
228.9 2.084 2.523
229.4 2.072 2.523
229.9 2.082 2.523
230.4 2.08 2.523
230.9 2.068 2.523
231.4 2.115 2.523
231.9 2.094 2.523
232.4 2.055 2.523
232.9 2.104 2.523
233.4 2.127 2.523
233.9 2.066 2.523
234.4 2.104 2.523
234.9 2.104 2.523
235.4 2.064 2.523
235.9 2.1 2.523
236.4 2.076 2.523
236.9 2.074 2.523
237.4 2.111 2.523
237.9 2.107 2.523
238.4 2.064 2.523
238.9 2.092 2.523
239.4 2.127 2.523
239.9 2.078 2.523
240.4 2.074 2.523
240.9 2.105 2.523
241.4 2.074 2.523
241.9 2.072 2.523
242.4 2.113 2.523
242.9 2.078 2.523
243.4 2.078 2.523
243.9 2.127 2.523
244.4 2.09 2.523
244.9 2.059 2.523
245.4 2.086 2.523
245.9 2.102 2.523
246.4 2.068 2.523
246.9 2.09 2.523
247.4 2.094 2.523
247.9 2.084 2.523
248.4 2.102 2.523
248.9 2.094 2.523
249.4 2.062 2.523
249.9 2.086 2.523
250.4 2.113 2.523
250.9 2.066 2.523
251.4 2.05 2.523
251.9 2.107 2.523
252.4 2.092 2.523
