Time,Displacement,Force
"120.7590","3.2217","255.2939"
"120.7690","3.2229","255.3176"
"120.7790","3.2241","255.3981"
"120.7890","3.2253","255.5447"
"120.7990","3.2264","255.8587"
"120.8090","3.2274","256.3171"
"120.8190","3.2284","256.6510"
"120.8290","3.2294","256.8152"
"120.8390","3.2303","256.9043"
"120.8490","3.2312","256.8105"
"120.8590","3.2321","256.3274"
"120.8690","3.2330","255.7630"
"120.8790","3.2339","255.9734"
"120.8890","3.2349","256.3330"
"120.8990","3.2358","256.5920"
"120.9090","3.2368","256.8246"
"120.9190","3.2377","257.1567"
"120.9290","3.2387","257.5814"
"120.9390","3.2396","257.8238"
"120.9490","3.2405","257.6113"
"120.9590","3.2414","257.0105"
"120.9690","3.2424","256.6775"
"120.9790","3.2433","256.7499"
"120.9890","3.2443","257.0197"
"120.9990","3.2453","257.2503"
"121.0090","3.2463","257.7707"
"121.0190","3.2474","258.3358"
"121.0290","3.2484","258.6726"
"121.0390","3.2495","258.5343"
"121.0490","3.2506","258.3948"
"121.0590","3.2517","258.4679"
"121.0690","3.2528","258.4213"
"121.0790","3.2539","258.1894"
"121.0890","3.2549","258.0068"
"121.0990","3.2559","257.9915"
"121.1090","3.2569","258.4805"
"121.1190","3.2579","259.0692"
"121.1290","3.2589","259.3802"
"121.1390","3.2600","259.7246"
"121.1490","3.2610","259.7883"
"121.1590","3.2620","259.5588"
"121.1690","3.2630","259.1993"
"121.1790","3.2640","259.0365"
"121.1890","3.2649","258.8956"
"121.1990","3.2658","258.9431"
"121.2090","3.2668","259.0903"
"121.2190","3.2677","259.5031"
"121.2290","3.2687","259.8374"
"121.2390","3.2697","260.2237"
"121.2490","3.2708","260.7943"
"121.2590","3.2718","261.0988"
"121.2690","3.2729","260.7177"
"121.2790","3.2740","260.1042"
"121.2890","3.2750","259.6735"
"121.2990","3.2760","259.5667"
"121.3090","3.2771","259.8678"
"121.3190","3.2781","260.4498"
"121.3290","3.2791","261.1340"
"121.3390","3.2801","261.4684"
"121.3490","3.2811","261.7649"
"121.3590","3.2821","261.7252"
"121.3690","3.2830","261.4655"
"121.3790","3.2839","261.1458"
"121.3890","3.2849","261.2105"
"121.3990","3.2858","261.4164"
"121.4090","3.2867","261.3962"
"121.4190","3.2877","261.0807"
"121.4290","3.2886","260.9701"
"121.4390","3.2896","261.2730"
"121.4490","3.2906","261.7667"
"121.4590","3.2916","262.2821"
"121.4690","3.2926","262.4801"
"121.4790","3.2936","262.5325"
"121.4890","3.2946","262.7119"
"121.4990","3.2956","262.6054"
"121.5090","3.2966","262.1534"
"121.5190","3.2976","261.7392"
"121.5290","3.2987","261.6946"
"121.5390","3.2998","262.1087"
"121.5490","3.3009","262.6648"
"121.5590","3.3020","263.1835"
"121.5690","3.3031","263.8804"
"121.5790","3.3043","264.3876"
"121.5890","3.3053","264.2760"
"121.5990","3.3064","263.4042"
"121.6090","3.3073","262.3274"
"121.6190","3.3083","261.7581"
"121.6290","3.3092","262.3787"
"121.6390","3.3101","263.2826"
"121.6490","3.3110","264.2685"
"121.6590","3.3119","264.9452"
"121.6690","3.3128","264.9572"
"121.6790","3.3137","264.2853"
"121.6890","3.3146","263.6483"
"121.6990","3.3155","263.7405"
"121.7090","3.3164","264.1394"
"121.7190","3.3174","264.5909"
"121.7290","3.3183","264.6366"
"121.7390","3.3193","264.1467"
"121.7490","3.3203","263.5037"
"121.7590","3.3213","263.4605"
"121.7690","3.3223","264.1711"
"121.7790","3.3233","265.2408"
"121.7890","3.3244","266.1636"
"121.7990","3.3255","266.3931"
"121.8090","3.3266","265.7923"
"121.8190","3.3278","265.0197"
"121.8290","3.3289","264.7866"
"121.8390","3.3301","264.7572"
"121.8490","3.3312","264.7787"
"121.8590","3.3324","265.2555"
"121.8690","3.3335","266.0565"
"121.8790","3.3346","266.3817"
"121.8890","3.3356","266.6821"
"121.8990","3.3366","266.9156"
"121.9090","3.3375","267.0071"
"121.9190","3.3384","266.4461"
"121.9290","3.3392","265.7264"
"121.9390","3.3401","265.2811"
"121.9490","3.3409","265.3484"
"121.9590","3.3417","265.7627"
"121.9690","3.3426","266.2786"
"121.9790","3.3435","267.0552"
"121.9890","3.3444","267.4966"
"121.9990","3.3453","267.5608"
"122.0090","3.3462","267.0275"
"122.0190","3.3471","266.4713"
"122.0290","3.3481","266.4094"
"122.0390","3.3490","266.8400"
"122.0490","3.3500","267.0541"
"122.0590","3.3510","267.2228"
"122.0690","3.3520","267.2948"
"122.0790","3.3530","267.4500"
"122.0890","3.3542","267.6946"
"122.0990","3.3553","268.0390"
"122.1090","3.3565","268.3951"
"122.1190","3.3577","268.5880"
"122.1290","3.3588","268.2545"
"122.1390","3.3600","267.7812"
"122.1490","3.3611","267.6773"
"122.1590","3.3622","267.8809"
"122.1690","3.3633","268.1819"
"122.1790","3.3643","268.4187"
"122.1890","3.3653","268.8995"
"122.1990","3.3663","269.1269"
"122.2090","3.3673","269.0653"
"122.2190","3.3682","269.0299"
"122.2290","3.3692","269.4875"
"122.2390","3.3701","269.6647"
"122.2490","3.3711","268.9717"
"122.2590","3.3720","268.2661"
"122.2690","3.3729","267.9891"
"122.2790","3.3738","268.4330"
"122.2890","3.3746","269.2270"
"122.2990","3.3755","270.1322"
"122.3090","3.3764","270.5523"
"122.3190","3.3773","270.8729"
"122.3290","3.3782","270.6907"
"122.3390","3.3792","269.7756"
"122.3490","3.3802","268.9586"
"122.3590","3.3813","269.0740"
"122.3690","3.3823","269.6435"
"122.3790","3.3834","270.2620"
"122.3890","3.3845","270.5535"
"122.3990","3.3856","270.4035"
"122.4090","3.3868","270.3937"
"122.4190","3.3879","271.0663"
"122.4290","3.3890","271.9375"
"122.4390","3.3901","271.9767"
"122.4490","3.3912","271.1981"
"122.4590","3.3922","270.5452"
"122.4690","3.3932","270.2956"
"122.4790","3.3942","270.1688"
"122.4890","3.3951","270.7504"
"122.4990","3.3960","271.4030"
"122.5090","3.3969","271.8244"
"122.5190","3.3978","272.0592"
"122.5290","3.3988","272.1522"
"122.5390","3.3997","272.1440"
"122.5490","3.4007","272.2522"
"122.5590","3.4016","272.3126"
"122.5690","3.4026","272.0055"
"122.5790","3.4036","271.6547"
"122.5890","3.4045","271.4058"
"122.5990","3.4054","271.4345"
"122.6090","3.4064","271.6717"
"122.6190","3.4073","272.4147"
"122.6290","3.4083","273.3028"
"122.6390","3.4093","273.6743"
"122.6490","3.4103","273.2064"
"122.6590","3.4114","272.7502"
"122.6690","3.4125","272.4497"
"122.6790","3.4135","272.2891"
"122.6890","3.4146","272.4039"
"122.6990","3.4156","273.0137"
"122.7090","3.4166","273.5105"
"122.7190","3.4177","273.4886"
"122.7290","3.4187","273.3866"
"122.7390","3.4197","273.4565"
"122.7490","3.4207","274.0087"
"122.7590","3.4217","274.4103"
"122.7690","3.4228","274.5687"
"122.7790","3.4238","274.1855"
"122.7890","3.4248","273.6354"
"122.7990","3.4258","273.0567"
"122.8090","3.4269","273.0640"
"122.8190","3.4279","273.7740"
"122.8280","3.4288","274.7812"
"122.8380","3.4297","275.5981"
"122.8480","3.4307","275.5086"
"122.8580","3.4316","275.0832"
"122.8680","3.4326","274.8356"
"122.8780","3.4336","274.7422"
"122.8880","3.4347","274.4439"
"122.8980","3.4357","274.2989"
"122.9080","3.4368","274.3350"
"122.9180","3.4379","274.7557"
"122.9280","3.4389","275.2418"
"122.9380","3.4400","275.5816"
"122.9480","3.4411","275.9348"
"122.9580","3.4421","276.3376"
"122.9680","3.4431","276.3979"
"122.9780","3.4441","276.1151"
"122.9880","3.4450","275.5341"
"122.9980","3.4459","274.9512"
"123.0080","3.4468","274.9431"
"123.0180","3.4477","275.4654"
"123.0280","3.4486","276.4619"
"123.0380","3.4495","277.0855"
"123.0480","3.4504","276.9757"
"123.0580","3.4513","276.2830"
"123.0680","3.4523","276.2085"
"123.0780","3.4532","276.5794"
"123.0880","3.4542","276.9558"
"123.0980","3.4552","276.7832"
"123.1080","3.4563","276.5147"
"123.1180","3.4573","276.4567"
"123.1280","3.4583","276.5969"
"123.1380","3.4594","276.8542"
"123.1480","3.4604","276.9918"
"123.1580","3.4615","277.4217"
"123.1680","3.4625","277.7885"
"123.1780","3.4636","277.8404"
"123.1880","3.4647","277.5733"
"123.1980","3.4658","277.4776"
"123.2080","3.4669","277.8808"
"123.2180","3.4680","278.0262"
"123.2280","3.4691","277.4699"
"123.2380","3.4702","277.0775"
"123.2480","3.4712","277.2123"
"123.2580","3.4722","277.8634"
"123.2680","3.4731","278.6767"
"123.2780","3.4741","279.3591"
"123.2880","3.4750","279.6646"
"123.2980","3.4759","279.2713"
"123.3080","3.4767","278.3954"
"123.3180","3.4776","277.6251"
"123.3280","3.4785","277.5905"
"123.3380","3.4794","278.0659"
"123.3480","3.4804","278.8031"
"123.3580","3.4813","279.5022"
"123.3680","3.4823","279.7203"
"123.3780","3.4833","279.4329"
"123.3880","3.4842","279.1189"
"123.3980","3.4852","279.2686"
"123.4080","3.4861","279.6521"
"123.4180","3.4871","279.8908"
"123.4280","3.4882","279.6219"
"123.4380","3.4893","279.1647"
"123.4480","3.4905","278.7963"
"123.4580","3.4916","279.1127"
"123.4680","3.4928","279.7957"
"123.4780","3.4939","280.4679"
"123.4880","3.4951","280.9394"
"123.4980","3.4962","281.2179"
"123.5080","3.4973","281.0352"
"123.5180","3.4984","280.5354"
"123.5280","3.4994","280.4534"
"123.5380","3.5004","280.5859"
"123.5480","3.5013","280.7292"
"123.5580","3.5023","280.5910"
"123.5680","3.5032","280.3067"
"123.5780","3.5041","280.3733"
"123.5880","3.5051","280.8810"
"123.5980","3.5060","281.5867"
"123.6080","3.5068","282.0522"
"123.6180","3.5077","282.2524"
"123.6280","3.5086","281.9773"
"123.6380","3.5094","281.1723"
"123.6480","3.5103","280.2867"
"123.6580","3.5112","280.0801"
"123.6680","3.5121","280.7521"
"123.6780","3.5131","281.6145"
"123.6880","3.5140","282.0916"
"123.6980","3.5150","282.3318"
"123.7080","3.5160","282.4253"
"123.7180","3.5170","282.5468"
"123.7280","3.5181","282.7243"
"123.7380","3.5192","282.6614"
"123.7480","3.5203","282.0932"
"123.7580","3.5215","281.6532"
"123.7680","3.5226","281.7412"
"123.7780","3.5238","282.2640"
"123.7880","3.5250","282.9899"
"123.7980","3.5261","283.7311"
"123.8080","3.5272","284.1794"
"123.8180","3.5282","283.8780"
"123.8280","3.5292","283.1412"
"123.8380","3.5302","282.6896"
"123.8480","3.5311","282.7578"
"123.8580","3.5321","283.3099"
"123.8680","3.5330","283.9713"
"123.8780","3.5340","283.8998"
"123.8880","3.5350","283.2701"
"123.8980","3.5359","283.1944"
"123.9080","3.5368","283.6053"
"123.9180","3.5378","283.8119"
"123.9280","3.5387","284.2447"
"123.9380","3.5396","284.7191"
"123.9480","3.5404","284.7186"
"123.9580","3.5413","284.1721"
"123.9680","3.5423","283.5742"
"123.9780","3.5432","283.2674"
"123.9880","3.5442","283.4491"
"123.9980","3.5452","284.2034"
"124.0080","3.5463","284.9116"
"124.0180","3.5473","285.1555"
"124.0280","3.5484","285.1177"
"124.0380","3.5496","285.4876"
"124.0480","3.5507","285.9570"
"124.0580","3.5518","285.8428"
"124.0680","3.5528","285.1475"
"124.0780","3.5539","284.6405"
"124.0880","3.5549","284.4099"
"124.0980","3.5559","284.4116"
"124.1080","3.5569","284.9383"
"124.1180","3.5579","285.9927"
"124.1280","3.5589","286.8167"
"124.1380","3.5598","286.8109"
"124.1480","3.5608","286.4518"
"124.1580","3.5618","286.0627"
"124.1680","3.5627","285.5836"
"124.1780","3.5637","285.1949"
"124.1880","3.5646","285.5863"
"124.1980","3.5656","286.1649"
"124.2080","3.5665","286.4709"
"124.2180","3.5675","286.1808"
"124.2280","3.5684","286.0167"
"124.2380","3.5694","286.6030"
"124.2480","3.5703","287.4011"
"124.2580","3.5714","287.4507"
"124.2680","3.5724","287.1331"
"124.2780","3.5735","287.0978"
"124.2880","3.5746","287.0330"
"124.2980","3.5757","286.7062"
"124.3080","3.5769","286.5575"
"124.3180","3.5780","287.1046"
"124.3280","3.5790","287.8567"
"124.3380","3.5800","287.9876"
"124.3480","3.5810","287.7167"
"124.3580","3.5820","287.8841"
"124.3680","3.5829","288.3633"
"124.3780","3.5838","288.7878"
"124.3880","3.5848","288.5243"
"124.3980","3.5857","287.7860"
"124.4080","3.5867","287.1385"
"124.4180","3.5877","287.0379"
"124.4280","3.5886","287.4158"
"124.4380","3.5896","288.4808"
"124.4460","3.5904","289.5099"
"124.4560","3.5914","290.3370"
"124.4660","3.5924","289.8825"
"124.4760","3.5933","288.8424"
"124.4860","3.5943","288.1882"
"124.4960","3.5953","287.8892"
"124.5060","3.5963","288.1083"
"124.5160","3.5973","288.6133"
"124.5260","3.5983","289.3597"
"124.5360","3.5994","289.6659"
"124.5460","3.6005","289.4847"
"124.5560","3.6015","289.6229"
"124.5660","3.6026","290.1573"
"124.5760","3.6037","290.4291"
"124.5860","3.6048","290.3610"
"124.5960","3.6059","290.0934"
"124.6060","3.6069","289.6313"
"124.6160","3.6079","289.2583"
"124.6260","3.6089","289.0059"
"124.6360","3.6099","289.3280"
"124.6460","3.6108","290.4258"
"124.6560","3.6117","291.4013"
"124.6660","3.6126","291.3750"
"124.6760","3.6135","291.1187"
"124.6860","3.6144","291.2945"
"124.6960","3.6153","291.2816"
"124.7060","3.6162","290.4152"
"124.7160","3.6171","289.6540"
"124.7260","3.6181","289.7135"
"124.7360","3.6190","290.2315"
"124.7460","3.6200","290.7484"
"124.7560","3.6210","291.4644"
"124.7660","3.6220","292.1855"
"124.7760","3.6230","292.3892"
"124.7860","3.6240","292.1783"
"124.7960","3.6251","291.6997"
"124.8060","3.6261","291.4198"
"124.8160","3.6272","291.4189"
"124.8260","3.6283","291.5812"
"124.8360","3.6294","291.5850"
"124.8460","3.6306","291.6900"
"124.8560","3.6317","291.9143"
"124.8660","3.6328","291.9128"
"124.8760","3.6339","292.0879"
"124.8860","3.6350","292.8932"
"124.8960","3.6360","293.7386"
"124.9060","3.6370","293.6822"
"124.9160","3.6380","292.9215"
"124.9260","3.6389","292.3804"
"124.9360","3.6398","292.2026"
"124.9460","3.6407","292.0478"
"124.9560","3.6416","292.0608"
"124.9660","3.6425","292.7939"
"124.9760","3.6434","293.8065"
"124.9860","3.6443","294.0992"
"124.9960","3.6452","293.6691"
"125.0060","3.6461","293.2760"
"125.0160","3.6470","293.6814"
"125.0260","3.6479","294.1026"
"125.0360","3.6489","293.8169"
"125.0460","3.6498","293.2245"
"125.0560","3.6508","292.9836"
"125.0660","3.6519","293.2331"
"125.0760","3.6529","293.6766"
"125.0860","3.6541","294.1914"
"125.0960","3.6552","294.6803"
"125.1060","3.6563","295.4434"
"125.1160","3.6575","295.5720"
"125.1260","3.6586","294.8073"
"125.1360","3.6598","293.9901"
"125.1460","3.6609","294.0013"
"125.1560","3.6620","294.4811"
"125.1660","3.6631","294.9606"
"125.1760","3.6641","295.2507"
"125.1860","3.6651","295.2338"
"125.1960","3.6661","295.0663"
"125.2060","3.6670","295.0621"
"125.2160","3.6679","295.5286"
"125.2260","3.6688","296.0587"
"125.2360","3.6697","296.0883"
"125.2460","3.6706","295.6198"
"125.2560","3.6714","295.1219"
"125.2660","3.6723","294.8382"
"125.2760","3.6732","295.1750"
"125.2860","3.6741","295.6237"
"125.2960","3.6750","295.9792"
"125.3060","3.6759","296.4349"
"125.3160","3.6769","296.7463"
"125.3260","3.6778","296.4243"
"125.3360","3.6788","296.2873"
"125.3460","3.6798","296.4308"
"125.3560","3.6809","296.3597"
"125.3660","3.6819","295.9411"
"125.3760","3.6830","295.7125"
"125.3860","3.6841","296.0449"
"125.3960","3.6852","296.5786"
"125.4060","3.6863","297.2481"
"125.4160","3.6874","297.9443"
"125.4260","3.6884","298.3675"
"125.4360","3.6895","298.0939"
"125.4460","3.6906","297.2949"
"125.4560","3.6916","296.4856"
"125.4660","3.6926","296.1863"
"125.4760","3.6936","296.6202"
"125.4860","3.6946","297.6076"
"125.4960","3.6956","298.2115"
"125.5060","3.6966","298.3842"
"125.5160","3.6977","298.2103"
"125.5260","3.6987","298.1371"
"125.5360","3.6997","298.4920"
"125.5460","3.7007","298.8539"
"125.5560","3.7017","298.7584"
"125.5660","3.7027","298.1845"
"125.5760","3.7036","297.6168"
"125.5860","3.7045","297.3101"
"125.5960","3.7055","297.5716"
"125.6060","3.7064","298.2646"
"125.6160","3.7074","299.3097"
"125.6260","3.7084","300.1410"
"125.6360","3.7093","299.9550"
"125.6460","3.7103","298.9628"
"125.6560","3.7113","298.2639"
"125.6660","3.7124","298.5744"
"125.6760","3.7134","299.2581"
"125.6860","3.7145","299.6401"
"125.6960","3.7156","299.4521"
"125.7060","3.7166","299.2840"
"125.7160","3.7176","299.2209"
"125.7260","3.7186","299.3832"
"125.7360","3.7196","299.6914"
"125.7460","3.7205","300.2504"
"125.7560","3.7215","300.7648"
"125.7660","3.7225","300.9390"
"125.7760","3.7235","300.3538"
"125.7860","3.7244","299.4600"
"125.7960","3.7254","299.0829"
"125.8060","3.7263","299.5426"
"125.8160","3.7273","300.3412"
"125.8260","3.7282","300.8849"
"125.8360","3.7292","301.0494"
"125.8460","3.7302","300.9553"
"125.8560","3.7312","301.0016"
"125.8660","3.7322","301.0328"
"125.8760","3.7332","300.9592"
"125.8860","3.7343","300.7668"
"125.8960","3.7353","300.5902"
"125.9060","3.7364","300.5293"
"125.9160","3.7375","300.8640"
"125.9260","3.7385","301.5894"
"125.9360","3.7396","302.0744"
"125.9460","3.7406","302.1352"
"125.9560","3.7415","301.8659"
"125.9660","3.7425","301.8748"
"125.9760","3.7435","301.6740"
"125.9860","3.7445","301.3647"
"125.9960","3.7455","301.4261"
"126.0060","3.7465","301.8984"
"126.0160","3.7475","302.1635"
"126.0260","3.7485","302.3559"
"126.0360","3.7494","302.5175"
"126.0460","3.7504","302.5880"
"126.0560","3.7514","302.6387"
"126.0660","3.7523","302.7968"
"126.0760","3.7533","303.0584"
"126.0860","3.7543","303.1178"
"126.0960","3.7553","302.8414"
"126.1060","3.7563","302.2220"
"126.1160","3.7573","302.0399"
"126.1260","3.7583","302.5022"
"126.1360","3.7593","303.5077"
"126.1460","3.7604","303.7584"
"126.1560","3.7615","303.6165"
"126.1660","3.7626","303.7105"
"126.1760","3.7637","304.0798"
"126.1860","3.7648","304.0653"
"126.1960","3.7659","303.9187"
"126.2060","3.7670","303.8307"
"126.2160","3.7681","303.5842"
"126.2260","3.7692","303.4570"
"126.2360","3.7702","303.4875"
"126.2460","3.7712","303.7324"
"126.2560","3.7722","304.0931"
"126.2660","3.7731","304.7694"
"126.2760","3.7740","305.4200"
"126.2860","3.7749","305.6519"
"126.2960","3.7757","305.1242"
"126.3060","3.7765","304.3500"
"126.3160","3.7774","304.0313"
"126.3260","3.7783","304.1545"
"126.3360","3.7792","304.3020"
"126.3460","3.7801","304.3524"
"126.3560","3.7810","304.7135"
"126.3660","3.7820","305.4624"
"126.3760","3.7829","305.7950"
"126.3860","3.7839","305.3025"
"126.3960","3.7850","305.2130"
"126.4060","3.7860","305.7285"
"126.4160","3.7870","305.9470"
"126.4260","3.7881","305.4455"
"126.4360","3.7891","305.0805"
"126.4460","3.7902","305.1957"
"126.4560","3.7912","305.8046"
"126.4660","3.7923","306.2813"
"126.4760","3.7935","306.4621"
"126.4860","3.7946","306.4967"
"126.4960","3.7957","306.4175"
"126.5060","3.7968","306.5578"
"126.5160","3.7979","306.9801"
"126.5260","3.7990","307.2489"
"126.5360","3.8000","306.8030"
"126.5460","3.8010","306.1665"
"126.5560","3.8020","305.7739"
"126.5660","3.8030","306.0422"
"126.5760","3.8039","306.7008"
"126.5860","3.8048","307.5973"
"126.5960","3.8058","308.1461"
"126.6060","3.8067","308.0084"
"126.6160","3.8076","307.5927"
"126.6260","3.8085","307.2535"
"126.6360","3.8094","307.0555"
"126.6460","3.8103","306.9543"
"126.6560","3.8112","307.1043"
"126.6660","3.8121","307.2504"
"126.6760","3.8130","307.3456"
"126.6860","3.8139","307.6106"
"126.6960","3.8149","308.1411"
"126.7060","3.8159","308.6644"
"126.7160","3.8169","309.1433"
"126.7260","3.8180","308.9531"
"126.7360","3.8191","308.2680"
"126.7460","3.8202","307.7537"
"126.7560","3.8214","307.8338"
"126.7660","3.8226","307.9115"
"126.7760","3.8237","308.1154"
"126.7860","3.8249","308.7080"
"126.7960","3.8260","309.6012"
"126.8060","3.8271","310.1536"
"126.8160","3.8281","309.9540"
"126.8260","3.8291","309.6849"
"126.8360","3.8301","309.3814"
"126.8460","3.8310","308.9836"
"126.8560","3.8319","308.7798"
"126.8660","3.8328","309.0486"
"126.8760","3.8338","309.1857"
"126.8860","3.8347","309.2699"
"126.8960","3.8356","309.4749"
"126.9060","3.8365","309.8119"
"126.9160","3.8374","310.3736"
"126.9260","3.8383","310.9323"
"126.9360","3.8392","310.8889"
"126.9460","3.8401","310.0611"
"126.9560","3.8411","309.3310"
"126.9660","3.8420","309.3541"
"126.9760","3.8430","309.7430"
"126.9860","3.8439","309.8662"
"126.9960","3.8449","310.1121"
"127.0060","3.8460","310.6858"
"127.0160","3.8470","311.2217"
"127.0260","3.8481","311.5373"
"127.0360","3.8492","311.5528"
"127.0460","3.8503","311.2781"
"127.0560","3.8514","311.3364"
"127.0660","3.8525","311.2402"
"127.0760","3.8536","310.7204"
"127.0860","3.8546","310.3722"
"127.0960","3.8557","310.6972"
"127.1060","3.8567","311.3470"
"127.1160","3.8577","311.8367"
"127.1260","3.8587","312.2529"
"127.1360","3.8597","312.5896"
"127.1460","3.8606","312.6418"
"127.1560","3.8616","312.2512"
"127.1660","3.8626","311.9395"
"127.1760","3.8635","311.8515"
"127.1860","3.8645","311.7611"
"127.1960","3.8654","311.5914"
"127.2060","3.8663","311.7770"
"127.2160","3.8673","312.3723"
"127.2260","3.8683","313.1017"
"127.2360","3.8693","313.4251"
"127.2460","3.8703","313.4620"
"127.2560","3.8714","313.5194"
"127.2660","3.8725","313.2531"
"127.2760","3.8736","312.4925"
"127.2860","3.8747","311.6949"
"127.2960","3.8758","312.0450"
"127.3040","3.8766","313.0879"
"127.3130","3.8776","314.1245"
"127.3230","3.8786","314.2650"
"127.3330","3.8796","313.8004"
"127.3430","3.8806","313.6808"
"127.3530","3.8816","313.8629"
"127.3630","3.8825","313.7924"
"127.3730","3.8834","313.9814"
"127.3830","3.8844","314.1827"
"127.3930","3.8853","314.0041"
"127.4030","3.8862","313.6786"
"127.4130","3.8871","313.5383"
"127.4230","3.8881","313.6811"
"127.4330","3.8891","314.5007"
"127.4430","3.8900","315.1940"
"127.4530","3.8911","314.9817"
"127.4630","3.8921","314.5986"
"127.4730","3.8930","314.6952"
"127.4830","3.8940","314.8740"
"127.4930","3.8950","314.4212"
"127.5030","3.8960","314.2146"
"127.5130","3.8969","314.5606"
"127.5230","3.8979","314.9183"
"127.5330","3.8990","314.9934"
"127.5430","3.9000","315.1922"
"127.5530","3.9011","315.5990"
"127.5630","3.9022","316.0606"
"127.5730","3.9033","316.4035"
"127.5830","3.9044","316.1657"
"127.5930","3.9055","315.4799"
"127.6030","3.9066","315.0024"
"127.6130","3.9077","315.0231"
"127.6230","3.9086","315.2660"
"127.6330","3.9096","315.8771"
"127.6430","3.9105","316.5723"
"127.6530","3.9114","316.7898"
"127.6630","3.9123","316.6046"
"127.6730","3.9132","316.7963"
"127.6830","3.9141","317.0547"
"127.6930","3.9150","316.8131"
"127.7030","3.9159","316.2030"
"127.7130","3.9168","316.0332"
"127.7230","3.9178","316.2840"
"127.7330","3.9187","316.3300"
"127.7430","3.9197","316.4165"
"127.7530","3.9207","317.0974"
"127.7630","3.9217","317.8810"
"127.7730","3.9227","317.8791"
"127.7830","3.9238","317.5078"
"127.7930","3.9249","317.1018"
"127.8030","3.9260","317.3426"
"127.8130","3.9272","317.6964"
"127.8230","3.9283","317.6461"
"127.8330","3.9295","317.3867"
"127.8430","3.9306","317.5084"
"127.8530","3.9317","317.7225"
"127.8630","3.9328","317.7154"
"127.8730","3.9338","318.0576"
"127.8830","3.9348","318.7621"
"127.8930","3.9357","319.2740"
"127.9030","3.9366","318.9693"
"127.9130","3.9375","318.3877"
"127.9230","3.9384","318.0389"
"127.9330","3.9393","317.9723"
"127.9430","3.9402","318.1276"
"127.9530","3.9411","318.6050"
"127.9630","3.9420","319.0780"
"127.9730","3.9429","319.1953"
"127.9830","3.9438","319.0374"
"127.9930","3.9447","319.0954"
"128.0030","3.9456","319.3236"
"128.0130","3.9465","319.5514"
"128.0230","3.9475","319.2872"
"128.0330","3.9484","318.6967"
"128.0430","3.9494","318.5258"
"128.0530","3.9504","318.8852"
"128.0630","3.9514","319.3717"
"128.0730","3.9524","319.7220"
"128.0830","3.9535","320.2957"
"128.0930","3.9546","320.8594"
"128.1030","3.9558","320.7677"
"128.1130","3.9569","319.9871"
"128.1230","3.9581","319.6993"
"128.1330","3.9592","320.1600"
"128.1430","3.9603","320.3915"
"128.1530","3.9614","320.2447"
"128.1630","3.9625","320.1779"
"128.1730","3.9635","320.4169"
"128.1830","3.9645","320.7850"
"128.1930","3.9655","321.0481"
"128.2030","3.9665","321.4142"
"128.2130","3.9675","321.9378"
"128.2230","3.9684","321.9124"
"128.2330","3.9694","321.3420"
"128.2430","3.9704","320.5814"
"128.2530","3.9713","320.3821"
"128.2630","3.9723","320.6460"
"128.2730","3.9733","321.2239"
"128.2830","3.9742","321.6599"
"128.2930","3.9751","322.2133"
"128.3030","3.9760","322.4801"
"128.3130","3.9769","322.1299"
"128.3230","3.9779","321.7840"
"128.3330","3.9788","322.0844"
"128.3430","3.9798","322.4915"
"128.3530","3.9808","322.0608"
"128.3630","3.9818","321.5035"
"128.3730","3.9829","321.3417"
"128.3830","3.9839","321.8653"
"128.3930","3.9850","322.3249"
"128.4030","3.9860","322.9828"
"128.4130","3.9871","323.5947"
"128.4230","3.9882","323.6829"
"128.4330","3.9893","323.2964"
"128.4430","3.9903","322.8623"
"128.4530","3.9913","322.6149"
"128.4630","3.9923","322.7817"
"128.4730","3.9933","323.2713"
"128.4830","3.9943","323.3030"
"128.4930","3.9952","323.1639"
"128.5030","3.9961","323.1950"
"128.5130","3.9970","323.5505"
"128.5230","3.9980","323.8459"
"128.5330","3.9989","323.9560"
"128.5430","3.9999","323.7956"
"128.5450","4.0000","323.8158"
"128.5460","4.0001","323.8161"
"128.5470","4.0002","323.7945"
"128.5570","4.0009","323.3530"
"128.5670","4.0013","322.6078"
"128.5770","4.0016","321.9197"
"128.5870","4.0017","322.0102"
"128.5970","4.0016","322.8313"
"128.6070","4.0014","323.5294"
"128.6170","4.0012","323.2451"
"128.6270","4.0010","322.5770"
"128.6370","4.0009","322.0791"
"128.6470","4.0007","321.9932"
"128.6570","4.0004","321.4498"
"128.6670","4.0001","320.8132"
"128.6770","3.9998","320.6069"
"128.6870","3.9992","320.3009"
"128.6970","3.9986","320.0602"
"128.7070","3.9980","319.6253"
"128.7170","3.9975","319.9689"
"128.7270","3.9972","320.3640"
"128.7370","3.9971","320.5568"
"128.7470","3.9969","319.7917"
"128.7570","3.9969","319.0503"
"128.7670","3.9967","318.1345"
"128.7770","3.9964","317.6349"
"128.7870","3.9959","317.3356"
"128.7970","3.9950","317.2421"
"128.8070","3.9939","316.8516"
"128.8170","3.9926","316.1189"
"128.8270","3.9911","315.2435"
"128.8370","3.9895","315.0145"
"128.8470","3.9879","315.3202"
"128.8570","3.9862","315.4145"
"128.8670","3.9846","314.9779"
"128.8770","3.9830","314.0465"
"128.8850","3.9818","312.9736"
"128.8920","3.9809","311.8677"
"128.8980","3.9801","310.8281"
"128.9080","3.9788","309.8831"
"128.9180","3.9776","310.1014"
"128.9280","3.9765","311.0485"
