Time,Displacement,Force
"46.9010","3.0021","227.4073"
"46.9110","3.0021","227.3380"
"46.9210","3.0021","228.1816"
"46.9310","3.0021","229.2106"
"46.9410","3.0021","229.3341"
"46.9510","3.0021","228.6256"
"46.9610","3.0021","227.9872"
"46.9710","3.0021","227.6548"
"46.9810","3.0021","227.5032"
"46.9910","3.0021","227.3933"
"47.0010","3.0021","227.6152"
"47.0110","3.0021","228.0666"
"47.0210","3.0021","228.5155"
"47.0310","3.0021","228.4004"
"47.0410","3.0021","228.2342"
"47.0510","3.0021","228.3745"
"47.0610","3.0021","228.7248"
"47.0710","3.0021","228.5946"
"47.0810","3.0021","227.9050"
"47.0910","3.0021","227.2343"
"47.1010","3.0021","227.1947"
"47.1110","3.0021","227.8741"
"47.1210","3.0021","228.2561"
"47.1310","3.0021","228.2422"
"47.1410","3.0021","228.0300"
"47.1510","3.0021","228.1435"
"47.1610","3.0021","228.3259"
"47.1710","3.0021","228.3352"
"47.1810","3.0021","227.8519"
"47.1910","3.0021","227.5016"
"47.2010","3.0021","227.4390"
"47.2110","3.0021","227.7945"
"47.2210","3.0021","227.9240"
"47.2310","3.0021","227.7685"
"47.2410","3.0021","228.1082"
"47.2510","3.0021","228.7226"
"47.2610","3.0021","228.6865"
"47.2710","3.0021","228.0493"
"47.2810","3.0021","227.6566"
"47.2910","3.0021","227.5822"
"47.3010","3.0021","227.4877"
"47.3110","3.0021","227.3676"
"47.3210","3.0021","227.6462"
"47.3310","3.0021","228.0966"
"47.3410","3.0021","228.3690"
"47.3510","3.0021","228.3941"
"47.3610","3.0021","228.3613"
"47.3710","3.0021","228.3163"
"47.3810","3.0021","228.2145"
"47.3910","3.0021","227.7282"
"47.4010","3.0021","227.0369"
"47.4110","3.0021","226.8258"
"47.4210","3.0021","227.2426"
"47.4310","3.0021","227.8674"
"47.4410","3.0021","228.3907"
"47.4510","3.0021","228.7533"
"47.4610","3.0021","228.4959"
"47.4710","3.0021","227.9156"
"47.4810","3.0021","227.5873"
"47.4910","3.0021","227.6857"
"47.5010","3.0021","227.5883"
"47.5110","3.0021","227.4278"
"47.5210","3.0021","227.3057"
"47.5310","3.0021","227.5988"
"47.5410","3.0021","227.9823"
"47.5510","3.0021","228.0077"
"47.5610","3.0021","227.9944"
"47.5710","3.0021","228.0816"
"47.5810","3.0021","228.3563"
"47.5910","3.0021","228.2687"
"47.6010","3.0021","227.8753"
"47.6110","3.0021","227.4582"
"47.6210","3.0021","227.5350"
"47.6310","3.0021","227.3419"
"47.6410","3.0021","227.1472"
"47.6510","3.0021","227.2843"
"47.6610","3.0021","227.9878"
"47.6710","3.0021","228.3175"
"47.6810","3.0021","228.2625"
"47.6910","3.0021","228.0690"
"47.7010","3.0021","227.9261"
"47.7110","3.0021","227.7737"
"47.7210","3.0021","227.3077"
"47.7310","3.0021","226.9527"
"47.7410","3.0021","226.7590"
"47.7510","3.0021","227.1514"
"47.7610","3.0021","227.8802"
"47.7710","3.0021","228.3337"
"47.7810","3.0021","228.3435"
"47.7910","3.0021","228.2933"
"47.8010","3.0021","227.9473"
"47.8110","3.0021","227.6064"
"47.8210","3.0021","227.4444"
"47.8310","3.0021","227.2222"
"47.8410","3.0021","227.0272"
"47.8510","3.0021","227.0923"
"47.8610","3.0021","227.7077"
"47.8710","3.0021","228.0829"
"47.8810","3.0021","227.9665"
"47.8910","3.0021","227.7408"
"47.9010","3.0021","227.9164"
"47.9110","3.0021","227.8398"
"47.9210","3.0021","227.4040"
"47.9310","3.0021","227.0242"
"47.9410","3.0021","227.1513"
"47.9510","3.0021","227.6009"
"47.9610","3.0021","227.9438"
"47.9710","3.0021","227.8752"
"47.9810","3.0021","227.5158"
"47.9910","3.0021","227.3731"
"48.0010","3.0021","227.5566"
"48.0110","3.0021","227.6590"
"48.0210","3.0021","227.6473"
"48.0310","3.0021","227.7053"
"48.0410","3.0021","227.5616"
"48.0510","3.0021","227.2564"
"48.0610","3.0021","226.8396"
"48.0710","3.0021","226.9627"
"48.0810","3.0021","227.4801"
"48.0910","3.0021","228.2942"
"48.1010","3.0021","228.6036"
"48.1110","3.0021","228.0498"
"48.1210","3.0021","227.1400"
"48.1310","3.0021","226.6476"
"48.1410","3.0021","226.7702"
"48.1510","3.0021","227.0732"
"48.1610","3.0021","227.5596"
"48.1710","3.0021","227.8525"
"48.1810","3.0021","227.8701"
"48.1910","3.0021","227.7264"
"48.2010","3.0021","227.6136"
"48.2110","3.0021","227.3519"
"48.2210","3.0021","227.6072"
"48.2310","3.0021","227.9595"
"48.2410","3.0021","227.5978"
"48.2510","3.0021","226.5121"
"48.2610","3.0021","226.1924"
"48.2710","3.0021","226.9043"
"48.2810","3.0021","227.7115"
"48.2910","3.0021","227.9036"
"48.3010","3.0021","227.8964"
"48.3110","3.0021","227.8303"
"48.3210","3.0021","227.5834"
"48.3310","3.0021","227.4816"
"48.3410","3.0021","227.2016"
"48.3510","3.0021","227.1438"
"48.3610","3.0021","227.0885"
"48.3710","3.0021","227.0968"
"48.3810","3.0021","226.9473"
"48.3910","3.0021","227.0716"
"48.4010","3.0021","227.4001"
"48.4110","3.0021","227.8157"
"48.4210","3.0021","228.1265"
"48.4310","3.0021","228.0841"
"48.4410","3.0021","227.5205"
"48.4510","3.0021","226.7842"
"48.4610","3.0021","226.5738"
"48.4710","3.0021","226.6954"
"48.4810","3.0021","227.0356"
"48.4910","3.0021","227.3339"
"48.5010","3.0021","227.5085"
"48.5110","3.0021","227.5312"
"48.5210","3.0021","227.3861"
"48.5310","3.0021","227.1405"
"48.5410","3.0021","227.5056"
"48.5510","3.0021","227.9667"
"48.5610","3.0021","227.9235"
"48.5710","3.0021","227.1652"
"48.5810","3.0021","226.3062"
"48.5910","3.0021","226.0886"
"48.6010","3.0021","226.6630"
"48.6110","3.0021","227.6062"
"48.6210","3.0021","228.1035"
"48.6310","3.0021","228.0229"
"48.6410","3.0021","227.6053"
"48.6510","3.0021","227.3383"
"48.6610","3.0021","226.7772"
"48.6710","3.0021","226.4240"
"48.6810","3.0021","226.6722"
"48.6910","3.0021","227.2681"
"48.7010","3.0021","227.4128"
"48.7110","3.0021","227.2430"
"48.7210","3.0021","227.1155"
"48.7310","3.0021","227.2080"
"48.7410","3.0021","227.5087"
"48.7510","3.0021","227.7128"
"48.7610","3.0021","227.6395"
"48.7710","3.0021","227.0590"
"48.7810","3.0021","226.4985"
"48.7910","3.0021","226.3914"
"48.8010","3.0021","226.7306"
"48.8110","3.0021","226.9614"
"48.8210","3.0021","227.5627"
"48.8310","3.0021","228.0559"
"48.8410","3.0021","227.9049"
"48.8510","3.0021","227.0011"
"48.8610","3.0021","226.4045"
"48.8710","3.0021","226.5826"
"48.8810","3.0021","227.3282"
"48.8910","3.0021","227.5106"
"48.9010","3.0021","226.8282"
"48.9110","3.0021","226.5303"
"48.9210","3.0021","226.8216"
"48.9310","3.0021","227.2957"
"48.9410","3.0021","227.4699"
"48.9510","3.0021","227.7310"
"48.9610","3.0021","227.5670"
"48.9710","3.0021","227.1172"
"48.9810","3.0021","226.6009"
"48.9910","3.0021","226.6649"
"49.0010","3.0021","226.8110"
"49.0110","3.0021","226.8399"
"49.0210","3.0021","226.8623"
"49.0310","3.0021","226.9901"
"49.0410","3.0021","227.0270"
"49.0510","3.0021","227.0125"
"49.0610","3.0021","227.3947"
"49.0710","3.0021","227.7531"
"49.0810","3.0021","227.9299"
"49.0910","3.0021","227.1144"
"49.1010","3.0021","226.0363"
"49.1110","3.0021","225.6864"
"49.1210","3.0021","226.2817"
"49.1310","3.0021","227.1450"
"49.1410","3.0021","227.7447"
"49.1510","3.0021","227.8959"
"49.1610","3.0021","227.4816"
"49.1710","3.0021","226.8553"
"49.1810","3.0021","226.3318"
"49.1910","3.0021","226.4745"
"49.2010","3.0021","227.0130"
"49.2110","3.0021","227.4521"
"49.2210","3.0021","227.0540"
"49.2310","3.0021","226.6068"
"49.2410","3.0021","226.4430"
"49.2510","3.0021","226.6793"
"49.2610","3.0021","226.9632"
"49.2710","3.0021","227.1962"
"49.2810","3.0021","227.2871"
"49.2910","3.0021","227.2954"
"49.3010","3.0021","227.1867"
"49.3110","3.0021","226.8352"
"49.3210","3.0021","226.4650"
"49.3310","3.0021","226.2655"
"49.3410","3.0021","226.6228"
"49.3510","3.0021","227.0485"
"49.3610","3.0021","227.2830"
"49.3710","3.0021","227.1371"
"49.3810","3.0021","227.0071"
"49.3910","3.0021","227.0192"
"49.4010","3.0021","227.1007"
"49.4110","3.0021","226.8239"
"49.4210","3.0021","226.4838"
"49.4310","3.0021","226.5345"
"49.4410","3.0021","226.6303"
"49.4510","3.0021","226.5873"
"49.4610","3.0021","226.5396"
"49.4710","3.0021","226.9334"
"49.4810","3.0021","227.5241"
"49.4910","3.0021","227.8546"
"49.5010","3.0021","227.3544"
"49.5110","3.0021","226.7473"
"49.5210","3.0021","226.3447"
"49.5310","3.0021","226.1270"
"49.5410","3.0021","226.0736"
"49.5510","3.0021","226.3982"
"49.5610","3.0021","226.7070"
"49.5710","3.0021","226.8657"
"49.5810","3.0021","227.1035"
"49.5910","3.0021","227.2771"
"49.6010","3.0021","227.2530"
"49.6110","3.0021","226.9811"
"49.6210","3.0021","226.8276"
"49.6310","3.0021","226.6437"
"49.6410","3.0021","226.4992"
"49.6510","3.0021","226.1935"
"49.6610","3.0021","226.0623"
"49.6710","3.0021","226.3116"
"49.6810","3.0021","226.9782"
"49.6910","3.0021","227.1089"
"49.7010","3.0021","226.9505"
"49.7110","3.0021","227.0660"
"49.7210","3.0021","227.4531"
"49.7310","3.0021","227.2203"
"49.7410","3.0021","226.4466"
"49.7510","3.0021","225.8797"
"49.7610","3.0021","225.8737"
"49.7710","3.0021","226.3857"
"49.7810","3.0021","226.6548"
"49.7910","3.0021","226.5207"
"49.8010","3.0021","226.6382"
"49.8110","3.0021","227.4452"
"49.8210","3.0021","227.9243"
"49.8310","3.0021","227.4894"
"49.8410","3.0021","226.6835"
"49.8510","3.0021","226.1456"
"49.8610","3.0021","225.7906"
"49.8710","3.0021","225.4473"
"49.8810","3.0021","225.6283"
"49.8910","3.0021","226.5771"
"49.9010","3.0021","227.5899"
"49.9110","3.0021","227.7693"
"49.9210","3.0021","227.3203"
"49.9310","3.0021","226.6648"
"49.9410","3.0021","226.4062"
"49.9510","3.0021","226.1879"
"49.9610","3.0021","225.9339"
"49.9710","3.0021","225.8751"
"49.9810","3.0021","226.3291"
"49.9910","3.0021","226.7365"
"50.0010","3.0021","226.9249"
"50.0110","3.0021","226.8454"
"50.0210","3.0021","227.0045"
"50.0310","3.0021","226.9625"
"50.0410","3.0021","226.6679"
"50.0510","3.0021","226.4395"
"50.0610","3.0021","226.3149"
"50.0710","3.0021","226.1530"
"50.0810","3.0021","226.0220"
"50.0910","3.0021","226.2552"
"50.1010","3.0021","226.6561"
"50.1110","3.0021","226.9181"
"50.1210","3.0021","226.7975"
"50.1310","3.0021","226.5662"
"50.1410","3.0021","226.4973"
"50.1510","3.0021","226.9496"
"50.1610","3.0021","226.8764"
"50.1710","3.0021","226.1022"
"50.1810","3.0021","225.6574"
"50.1910","3.0021","226.0319"
"50.2010","3.0021","226.4651"
"50.2110","3.0021","226.4002"
"50.2210","3.0021","226.6711"
"50.2310","3.0021","227.3972"
"50.2410","3.0021","227.5417"
"50.2510","3.0021","226.5726"
"50.2610","3.0021","225.8804"
"50.2710","3.0021","225.7705"
"50.2810","3.0021","225.9969"
"50.2910","3.0021","225.9151"
"50.3010","3.0021","226.0106"
"50.3110","3.0021","226.5534"
"50.3210","3.0021","227.2517"
"50.3310","3.0021","227.0832"
"50.3410","3.0021","226.4603"
"50.3510","3.0021","226.3106"
"50.3610","3.0021","226.6898"
"50.3710","3.0021","226.6451"
"50.3810","3.0021","225.9132"
"50.3910","3.0021","225.4190"
"50.4010","3.0021","225.7269"
"50.4110","3.0021","226.5123"
"50.4210","3.0021","226.9613"
"50.4310","3.0021","227.2667"
"50.4410","3.0021","226.9414"
"50.4510","3.0021","226.3057"
"50.4610","3.0021","225.9173"
"50.4710","3.0021","226.2511"
"50.4810","3.0021","226.5604"
"50.4910","3.0021","226.3643"
"50.5010","3.0021","225.8865"
"50.5110","3.0021","225.8982"
"50.5210","3.0021","226.1208"
"50.5310","3.0021","226.1016"
"50.5410","3.0021","226.3006"
"50.5510","3.0021","226.6572"
"50.5610","3.0021","227.3502"
"50.5710","3.0021","227.2868"
"50.5810","3.0021","226.3645"
"50.5910","3.0021","225.3783"
"50.6010","3.0021","225.4446"
"50.6110","3.0021","226.0171"
"50.6210","3.0021","226.1154"
"50.6310","3.0021","226.2444"
"50.6410","3.0021","226.7762"
"50.6510","3.0021","226.9032"
"50.6610","3.0021","226.4224"
"50.6710","3.0021","226.0866"
"50.6810","3.0021","226.1947"
"50.6910","3.0021","226.5912"
"50.7010","3.0021","226.3991"
"50.7110","3.0021","225.8720"
"50.7210","3.0021","225.4473"
"50.7310","3.0021","225.7376"
"50.7410","3.0021","226.2261"
"50.7510","3.0021","226.8189"
"50.7610","3.0021","227.0143"
"50.7710","3.0021","226.8147"
"50.7810","3.0021","226.2248"
"50.7910","3.0021","225.6628"
"50.8010","3.0021","225.6418"
"50.8110","3.0021","225.8207"
"50.8210","3.0021","226.1180"
"50.8310","3.0021","226.3369"
"50.8410","3.0021","226.4792"
"50.8510","3.0021","226.1595"
"50.8610","3.0021","226.0597"
"50.8710","3.0021","226.2386"
"50.8810","3.0021","226.5201"
"50.8910","3.0021","226.5150"
"50.9010","3.0021","226.0891"
"50.9110","3.0021","225.7036"
"50.9210","3.0021","225.7244"
"50.9310","3.0021","226.0844"
"50.9410","3.0021","226.2792"
"50.9510","3.0021","226.3227"
"50.9610","3.0021","226.3163"
"50.9710","3.0021","226.4566"
"50.9810","3.0021","226.4093"
"50.9910","3.0021","226.0652"
"51.0010","3.0021","225.7298"
"51.0110","3.0021","226.0451"
"51.0210","3.0021","226.5444"
"51.0310","3.0021","226.2606"
"51.0410","3.0021","225.5028"
"51.0510","3.0021","225.3550"
"51.0610","3.0021","225.9443"
"51.0710","3.0021","226.5802"
"51.0810","3.0021","226.7754"
"51.0910","3.0021","226.6318"
"51.1010","3.0021","226.5544"
"51.1110","3.0021","226.1820"
"51.1210","3.0021","225.3657"
"51.1310","3.0021","224.7517"
"51.1410","3.0021","225.0321"
"51.1510","3.0021","226.0849"
"51.1610","3.0021","226.9274"
"51.1710","3.0021","227.0258"
"51.1810","3.0021","226.7578"
"51.1910","3.0021","226.3437"
"51.2010","3.0021","225.9874"
"51.2110","3.0021","225.9308"
"51.2210","3.0021","225.9077"
"51.2310","3.0021","225.7633"
"51.2410","3.0021","225.4040"
"51.2510","3.0021","225.3987"
"51.2610","3.0021","225.7721"
"51.2710","3.0021","226.2745"
"51.2810","3.0021","226.4456"
"51.2910","3.0021","226.6518"
"51.3010","3.0021","226.5178"
"51.3110","3.0021","225.9830"
"51.3210","3.0021","225.4830"
"51.3310","3.0021","225.5700"
"51.3410","3.0021","226.0122"
"51.3510","3.0021","226.3518"
"51.3610","3.0021","226.0934"
"51.3710","3.0021","225.5594"
"51.3810","3.0021","225.2631"
"51.3910","3.0021","225.5596"
"51.4010","3.0021","226.2231"
"51.4110","3.0021","226.4628"
"51.4210","3.0021","226.5885"
"51.4310","3.0021","226.5584"
"51.4410","3.0021","226.0678"
"51.4510","3.0021","225.2365"
"51.4610","3.0021","224.9448"
"51.4710","3.0021","225.4851"
"51.4810","3.0021","226.2527"
"51.4910","3.0021","226.3858"
"51.5010","3.0021","226.1485"
"51.5110","3.0021","225.7633"
"51.5210","3.0021","225.7215"
"51.5310","3.0021","226.1663"
"51.5410","3.0021","226.0867"
"51.5510","3.0021","225.7609"
"51.5610","3.0021","225.3830"
"51.5710","3.0021","225.2200"
"51.5810","3.0021","225.3058"
"51.5910","3.0021","225.8504"
"51.6010","3.0021","226.3284"
"51.6110","3.0021","226.6873"
"51.6210","3.0021","226.5288"
"51.6310","3.0021","226.1701"
"51.6410","3.0021","225.4807"
"51.6510","3.0021","225.0334"
"51.6610","3.0021","225.2045"
"51.6710","3.0021","225.8562"
"51.6810","3.0021","226.2416"
"51.6910","3.0021","226.0670"
"51.7010","3.0021","225.7693"
"51.7110","3.0021","225.5388"
"51.7210","3.0021","225.8036"
"51.7310","3.0021","226.1565"
"51.7410","3.0021","226.4156"
"51.7510","3.0021","226.1279"
"51.7610","3.0021","225.6739"
"51.7710","3.0021","225.0977"
"51.7810","3.0021","224.8993"
"51.7910","3.0021","225.1157"
"51.8010","3.0021","225.9515"
"51.8110","3.0021","226.7019"
"51.8210","3.0021","226.6948"
"51.8310","3.0021","226.0323"
"51.8410","3.0021","225.5493"
"51.8510","3.0021","225.6231"
"51.8610","3.0021","225.6131"
"51.8710","3.0021","225.6110"
"51.8810","3.0021","225.3582"
"51.8910","3.0021","225.2783"
"51.9010","3.0021","225.1196"
"51.9110","3.0021","225.4122"
"51.9210","3.0021","225.7059"
"51.9310","3.0021","226.1603"
"51.9410","3.0021","226.5837"
"51.9510","3.0021","226.6835"
"51.9610","3.0021","226.2966"
"51.9710","3.0021","225.2458"
"51.9810","3.0021","224.4083"
"51.9910","3.0021","224.5248"
"52.0010","3.0021","225.4815"
"52.0110","3.0021","226.0027"
"52.0210","3.0021","226.0679"
"52.0310","3.0021","225.9258"
"52.0410","3.0021","225.9995"
"52.0510","3.0021","225.8571"
"52.0610","3.0021","225.6729"
"52.0710","3.0021","225.6836"
"52.0810","3.0021","225.8216"
"52.0910","3.0021","225.6156"
"52.1010","3.0021","225.0542"
"52.1110","3.0021","224.5705"
"52.1210","3.0021","224.8476"
"52.1310","3.0021","225.8983"
"52.1410","3.0021","226.5991"
"52.1510","3.0021","226.3957"
"52.1610","3.0021","225.5985"
"52.1710","3.0021","225.2868"
"52.1810","3.0021","225.6459"
"52.1910","3.0021","226.0688"
"52.2010","3.0021","225.7758"
"52.2110","3.0021","225.3163"
"52.2210","3.0021","225.1470"
"52.2310","3.0021","225.2004"
"52.2410","3.0021","225.2536"
"52.2510","3.0021","225.5645"
"52.2610","3.0021","226.0962"
"52.2710","3.0021","226.2979"
"52.2810","3.0021","226.0184"
"52.2910","3.0021","225.2605"
"52.3010","3.0021","224.7281"
"52.3110","3.0021","224.7255"
"52.3210","3.0021","225.3738"
"52.3310","3.0021","225.6623"
"52.3410","3.0021","225.7881"
"52.3510","3.0021","225.7955"
"52.3610","3.0021","225.9364"
"52.3710","3.0021","225.8927"
"52.3810","3.0021","225.8137"
"52.3910","3.0021","225.6235"
"52.4010","3.0021","225.3703"
"52.4110","3.0021","225.0881"
"52.4210","3.0021","224.8635"
"52.4310","3.0021","224.8189"
"52.4410","3.0021","225.1232"
"52.4510","3.0021","226.0007"
"52.4610","3.0021","226.5539"
"52.4710","3.0021","226.3844"
"52.4810","3.0021","225.7177"
"52.4910","3.0021","225.0428"
"52.5010","3.0021","224.6985"
"52.5110","3.0021","224.9230"
"52.5210","3.0021","225.2634"
"52.5310","3.0021","225.5105"
"52.5410","3.0021","225.3401"
"52.5510","3.0021","225.2746"
"52.5610","3.0021","225.5177"
"52.5710","3.0021","225.6429"
"52.5810","3.0021","225.9221"
"52.5910","3.0021","226.1424"
"52.6010","3.0021","226.1875"
"52.6110","3.0021","225.6434"
"52.6210","3.0021","224.8453"
"52.6310","3.0021","224.0963"
"52.6410","3.0021","224.2614"
"52.6510","3.0021","224.9905"
"52.6610","3.0021","225.7730"
"52.6710","3.0021","226.0231"
"52.6810","3.0021","226.0519"
"52.6910","3.0021","226.0193"
"52.7010","3.0021","225.8019"
"52.7110","3.0021","225.3914"
"52.7210","3.0021","224.9157"
"52.7310","3.0021","224.8255"
"52.7410","3.0021","224.8763"
"52.7510","3.0021","224.9236"
"52.7610","3.0021","224.7224"
"52.7710","3.0021","225.0122"
"52.7810","3.0021","225.8268"
"52.7910","3.0021","226.3878"
"52.8010","3.0021","226.0547"
"52.8110","3.0021","225.4889"
"52.8210","3.0021","225.1779"
"52.8310","3.0021","225.1392"
"52.8410","3.0021","224.7467"
"52.8510","3.0021","224.5691"
"52.8610","3.0021","224.9306"
"52.8710","3.0021","225.6102"
"52.8810","3.0021","225.9585"
"52.8910","3.0021","225.6601"
"52.9010","3.0021","225.3867"
"52.9110","3.0021","225.3672"
"52.9210","3.0021","225.4554"
"52.9310","3.0021","225.2762"
"52.9410","3.0021","225.1637"
"52.9510","3.0021","224.9416"
"52.9610","3.0021","224.8850"
"52.9710","3.0021","225.0333"
"52.9810","3.0021","225.5317"
"52.9910","3.0021","225.7462"
"53.0010","3.0021","225.3363"
"53.0110","3.0021","224.9588"
"53.0210","3.0021","225.0871"
"53.0310","3.0021","225.4219"
"53.0410","3.0021","225.3249"
"53.0510","3.0021","225.1953"
"53.0610","3.0021","225.0421"
"53.0710","3.0021","225.2666"
"53.0810","3.0021","225.1085"
"53.0910","3.0021","224.8068"
"53.1010","3.0021","224.8088"
"53.1110","3.0021","225.5862"
"53.1210","3.0021","226.1782"
"53.1310","3.0021","225.9524"
"53.1410","3.0021","225.2491"
"53.1510","3.0021","224.7380"
"53.1610","3.0021","224.5247"
"53.1710","3.0021","224.5074"
"53.1810","3.0021","224.8240"
"53.1910","3.0021","225.0949"
"53.2010","3.0021","225.4945"
"53.2110","3.0021","225.8297"
"53.2210","3.0021","225.8897"
"53.2310","3.0021","225.2818"
"53.2410","3.0021","224.9279"
"53.2510","3.0021","224.9264"
"53.2610","3.0021","224.8509"
"53.2710","3.0021","224.3831"
"53.2810","3.0021","224.3562"
"53.2910","3.0021","224.9674"
"53.3010","3.0021","225.5299"
"53.3110","3.0021","225.7104"
"53.3210","3.0021","225.5053"
"53.3310","3.0021","225.5445"
"53.3410","3.0021","225.4238"
"53.3510","3.0021","225.1962"
"53.3610","3.0021","224.8128"
"53.3710","3.0021","224.7759"
"53.3810","3.0021","224.6601"
"53.3910","3.0021","224.8004"
"53.4010","3.0021","224.8919"
"53.4110","3.0021","224.9614"
"53.4210","3.0021","225.1507"
"53.4310","3.0021","225.4750"
"53.4410","3.0021","225.7531"
"53.4510","3.0021","225.6016"
"53.4610","3.0021","224.9772"
"53.4710","3.0021","224.4273"
"53.4810","3.0021","224.4799"
"53.4910","3.0021","224.7984"
"53.5010","3.0021","224.9561"
"53.5110","3.0021","224.7954"
"53.5210","3.0021","225.0023"
"53.5310","3.0021","225.4030"
"53.5410","3.0021","225.7000"
"53.5510","3.0021","225.3620"
"53.5610","3.0021","225.0775"
"53.5710","3.0021","225.1285"
"53.5810","3.0021","225.0189"
"53.5910","3.0021","224.3347"
"53.6010","3.0021","223.8121"
"53.6110","3.0021","224.3937"
"53.6210","3.0021","225.3895"
"53.6310","3.0021","225.9732"
"53.6410","3.0021","225.6348"
"53.6510","3.0021","225.1400"
"53.6610","3.0021","224.8768"
"53.6710","3.0021","224.9056"
"53.6810","3.0021","224.6826"
"53.6910","3.0021","224.4373"
"53.7010","3.0021","224.3935"
"53.7110","3.0021","224.7616"
"53.7210","3.0021","225.1360"
"53.7310","3.0021","225.2741"
"53.7410","3.0021","225.3856"
"53.7510","3.0021","225.3657"
"53.7610","3.0021","225.4237"
"53.7710","3.0021","225.1451"
"53.7810","3.0021","224.4527"
"53.7910","3.0021","223.8362"
"53.8010","3.0021","224.2365"
"53.8110","3.0021","224.9711"
"53.8210","3.0021","225.4040"
"53.8310","3.0021","225.4952"
"53.8410","3.0021","225.4321"
"53.8510","3.0021","225.1438"
"53.8610","3.0021","224.8080"
"53.8710","3.0021","224.6498"
"53.8810","3.0021","224.8653"
"53.8910","3.0021","225.0719"
"53.9010","3.0021","224.8737"
"53.9110","3.0021","224.5215"
"53.9210","3.0021","224.0662"
"53.9310","3.0021","224.2544"
"53.9410","3.0021","225.0095"
"53.9510","3.0021","225.6385"
"53.9610","3.0021","225.7190"
"53.9710","3.0021","225.4104"
"53.9810","3.0021","224.8313"
"53.9910","3.0021","224.2766"
"54.0010","3.0021","224.1643"
"54.0110","3.0021","224.2906"
"54.0210","3.0021","224.2245"
"54.0310","3.0021","224.4910"
"54.0410","3.0021","224.9832"
"54.0510","3.0021","225.2825"
"54.0610","3.0021","225.3586"
"54.0710","3.0021","225.3742"
"54.0810","3.0021","225.5681"
"54.0910","3.0021","225.3882"
"54.1010","3.0021","224.8103"
"54.1110","3.0021","223.9468"
"54.1210","3.0021","223.5688"
"54.1310","3.0021","223.9478"
"54.1410","3.0021","224.8985"
"54.1510","3.0021","225.4001"
"54.1610","3.0021","225.2789"
"54.1710","3.0021","224.9167"
"54.1810","3.0021","224.7497"
"54.1910","3.0021","224.6962"
"54.2010","3.0021","224.8297"
"54.2110","3.0021","224.9667"
"54.2210","3.0021","224.7112"
"54.2310","3.0021","224.3768"
"54.2410","3.0021","224.1642"
"54.2510","3.0021","224.3857"
"54.2610","3.0021","224.7523"
"54.2710","3.0021","225.1612"
"54.2810","3.0021","225.3861"
"54.2910","3.0021","225.2440"
"54.3010","3.0021","224.6895"
"54.3110","3.0021","224.5533"
"54.3210","3.0021","224.5091"
"54.3310","3.0021","224.3303"
"54.3410","3.0021","224.1424"
"54.3510","3.0021","224.2079"
"54.3610","3.0021","224.7517"
"54.3710","3.0021","225.2500"
"54.3810","3.0021","225.3894"
"54.3910","3.0021","224.8276"
"54.4010","3.0021","224.6383"
"54.4110","3.0021","224.7477"
"54.4210","3.0021","224.7623"
"54.4310","3.0021","224.0780"
"54.4410","3.0021","223.6488"
"54.4510","3.0021","223.9550"
"54.4610","3.0021","224.6840"
"54.4710","3.0021","225.1064"
"54.4810","3.0021","225.1330"
"54.4910","3.0021","225.3049"
"54.5010","3.0021","225.2089"
"54.5110","3.0021","224.9358"
"54.5210","3.0021","224.3622"
"54.5310","3.0021","224.1049"
"54.5410","3.0021","224.1439"
"54.5510","3.0021","224.3520"
"54.5610","3.0021","224.3282"
"54.5710","3.0021","224.3300"
"54.5810","3.0021","224.7166"
"54.5910","3.0021","225.3531"
"54.6010","3.0021","225.6809"
"54.6110","3.0021","225.2811"
"54.6210","3.0021","224.5703"
"54.6310","3.0021","223.9857"
"54.6410","3.0021","224.0083"
"54.6510","3.0021","224.1235"
"54.6610","3.0021","224.4115"
"54.6710","3.0021","224.2819"
"54.6810","3.0021","224.3683"
"54.6910","3.0021","224.6840"
"54.7010","3.0021","225.0283"
"54.7110","3.0021","224.8494"
"54.7210","3.0021","224.8533"
"54.7310","3.0021","224.9539"
"54.7410","3.0021","224.8701"
"54.7510","3.0021","224.4426"
"54.7610","3.0021","223.8178"
"54.7710","3.0021","223.6282"
"54.7810","3.0021","223.8333"
"54.7910","3.0021","224.4661"
"54.8010","3.0021","224.8386"
"54.8110","3.0021","225.0620"
"54.8210","3.0021","225.3052"
"54.8310","3.0021","225.2821"
"54.8410","3.0021","224.4090"
"54.8510","3.0021","223.5936"
"54.8610","3.0021","223.6252"
"54.8710","3.0021","224.2578"
"54.8810","3.0021","224.6100"
"54.8910","3.0021","224.7490"
"54.9010","3.0021","224.7763"
"54.9110","3.0021","224.6312"
"54.9210","3.0021","224.5023"
"54.9310","3.0021","224.4804"
"54.9410","3.0021","224.6311"
"54.9510","3.0021","224.6881"
"54.9610","3.0021","224.5437"
"54.9710","3.0021","224.1141"
"54.9810","3.0021","223.9480"
"54.9910","3.0021","224.0679"
"55.0010","3.0021","224.4184"
"55.0110","3.0021","224.6279"
"55.0210","3.0021","224.8355"
"55.0310","3.0021","224.8308"
"55.0410","3.0021","224.6741"
"55.0510","3.0021","224.5090"
"55.0610","3.0021","224.4475"
"55.0710","3.0021","224.2182"
"55.0810","3.0021","223.7179"
"55.0910","3.0021","223.7771"
"55.1010","3.0021","224.2834"
"55.1110","3.0021","224.8383"
