Time,Displacement,Force
"151.3710","2.0016","131.3451"
"151.3810","2.0016","130.7935"
"151.3910","2.0016","130.9622"
"151.4010","2.0016","130.9882"
"151.4110","2.0016","130.6647"
"151.4210","2.0016","130.1333"
"151.4310","2.0016","130.2961"
"151.4410","2.0016","131.0135"
"151.4510","2.0016","131.5191"
"151.4610","2.0016","131.4850"
"151.4710","2.0016","131.5546"
"151.4810","2.0016","131.4233"
"151.4910","2.0016","130.9290"
"151.5010","2.0016","130.4722"
"151.5110","2.0016","130.5518"
"151.5210","2.0016","130.9787"
"151.5310","2.0016","131.3144"
"151.5410","2.0016","131.3477"
"151.5510","2.0016","131.4619"
"151.5610","2.0016","131.5800"
"151.5710","2.0016","131.5683"
"151.5810","2.0016","131.7304"
"151.5910","2.0016","131.8596"
"151.6010","2.0016","131.6321"
"151.6110","2.0016","130.9546"
"151.6210","2.0016","130.5183"
"151.6310","2.0016","130.4495"
"151.6410","2.0016","130.6921"
"151.6510","2.0016","130.9199"
"151.6610","2.0016","131.2470"
"151.6710","2.0016","131.4440"
"151.6810","2.0016","131.2331"
"151.6910","2.0016","130.7132"
"151.7010","2.0016","130.5854"
"151.7110","2.0016","130.9514"
"151.7210","2.0016","131.2498"
"151.7310","2.0016","131.1037"
"151.7410","2.0016","130.6516"
"151.7510","2.0016","130.6200"
"151.7610","2.0016","131.1124"
"151.7710","2.0016","131.6497"
"151.7810","2.0016","131.7383"
"151.7910","2.0016","131.7297"
"151.8010","2.0016","131.7006"
"151.8110","2.0016","131.5008"
"151.8210","2.0016","131.0622"
"151.8310","2.0016","130.6683"
"151.8410","2.0016","130.8143"
"151.8510","2.0016","131.1601"
"151.8610","2.0016","131.1967"
"151.8710","2.0016","131.1712"
"151.8810","2.0016","131.3691"
"151.8910","2.0016","131.2964"
"151.9010","2.0016","131.2034"
"151.9110","2.0016","131.0200"
"151.9210","2.0016","130.8320"
"151.9310","2.0016","130.3926"
"151.9410","2.0016","129.9924"
"151.9510","2.0016","130.0654"
"151.9610","2.0016","130.8901"
"151.9710","2.0016","131.7764"
"151.9810","2.0016","131.9907"
"151.9910","2.0016","131.6265"
"152.0010","2.0016","131.2583"
"152.0110","2.0016","131.1172"
"152.0210","2.0016","131.0213"
"152.0310","2.0016","130.9687"
"152.0410","2.0016","131.2492"
"152.0510","2.0016","131.6147"
"152.0610","2.0016","131.2064"
"152.0710","2.0016","130.6195"
"152.0810","2.0016","130.7912"
"152.0910","2.0016","131.5687"
"152.1010","2.0016","131.9666"
"152.1110","2.0016","131.8015"
"152.1210","2.0016","131.3152"
"152.1310","2.0016","130.8970"
"152.1410","2.0016","130.6104"
"152.1510","2.0016","130.2718"
"152.1610","2.0016","130.3172"
"152.1710","2.0016","130.6618"
"152.1810","2.0016","131.2362"
"152.1910","2.0016","131.3282"
"152.2010","2.0016","131.1013"
"152.2110","2.0016","130.9831"
"152.2210","2.0016","131.5811"
"152.2310","2.0016","131.9613"
"152.2410","2.0016","131.7207"
"152.2510","2.0016","130.9246"
"152.2610","2.0016","130.0797"
"152.2710","2.0016","129.8194"
"152.2810","2.0016","130.4062"
"152.2900","2.0016","131.4579"
"152.2990","2.0016","132.4692"
"152.3090","2.0016","132.9775"
"152.3190","2.0016","132.2657"
"152.3290","2.0016","131.2411"
"152.3390","2.0016","130.7166"
"152.3490","2.0016","130.8629"
"152.3590","2.0016","130.8920"
"152.3690","2.0016","130.8398"
"152.3790","2.0016","130.7143"
"152.3890","2.0016","130.7294"
"152.3990","2.0016","130.7429"
"152.4090","2.0016","131.1533"
"152.4190","2.0016","131.8672"
"152.4290","2.0016","132.2511"
"152.4390","2.0016","131.7476"
"152.4490","2.0016","130.7287"
"152.4590","2.0016","130.2424"
"152.4690","2.0016","130.3586"
"152.4790","2.0016","130.7960"
"152.4890","2.0016","131.0207"
"152.4990","2.0016","131.3343"
"152.5090","2.0016","131.7535"
"152.5190","2.0016","132.0176"
"152.5290","2.0016","131.8357"
"152.5390","2.0016","131.9002"
"152.5490","2.0016","131.9231"
"152.5590","2.0016","131.6448"
"152.5690","2.0016","131.1336"
"152.5790","2.0016","130.5219"
"152.5890","2.0016","130.2606"
"152.5990","2.0016","130.4264"
"152.6090","2.0016","131.0468"
"152.6190","2.0016","131.6452"
"152.6290","2.0016","131.9716"
"152.6390","2.0016","131.5870"
"152.6490","2.0016","130.9703"
"152.6590","2.0016","130.7504"
"152.6690","2.0016","130.8610"
"152.6790","2.0016","130.7332"
"152.6890","2.0016","130.5254"
"152.6990","2.0016","130.7013"
"152.7090","2.0016","131.3605"
"152.7190","2.0016","131.5935"
"152.7290","2.0016","131.5779"
"152.7390","2.0016","131.6095"
"152.7490","2.0016","131.8110"
"152.7590","2.0016","131.8462"
"152.7690","2.0016","131.4164"
"152.7790","2.0016","130.9743"
"152.7890","2.0016","130.8700"
"152.7990","2.0016","131.1680"
"152.8090","2.0016","131.0782"
"152.8190","2.0016","131.1407"
"152.8290","2.0016","131.5405"
"152.8390","2.0016","132.2029"
"152.8490","2.0016","131.9111"
"152.8590","2.0016","131.1687"
"152.8690","2.0016","130.6816"
"152.8790","2.0016","130.5934"
"152.8890","2.0016","130.7105"
"152.8990","2.0016","130.6650"
"152.9090","2.0016","130.7436"
"152.9190","2.0016","131.0454"
"152.9290","2.0016","131.5519"
"152.9390","2.0016","131.6706"
"152.9490","2.0016","131.4077"
"152.9590","2.0016","131.1201"
"152.9690","2.0016","131.3140"
"152.9790","2.0016","131.4213"
"152.9890","2.0016","131.2225"
"152.9990","2.0016","130.9621"
"153.0090","2.0016","130.7984"
"153.0190","2.0016","130.7586"
"153.0290","2.0016","131.0725"
"153.0390","2.0016","131.8204"
"153.0490","2.0016","132.2451"
"153.0590","2.0016","132.0110"
"153.0690","2.0016","131.4692"
"153.0790","2.0016","131.4560"
"153.0890","2.0016","131.2584"
"153.0990","2.0016","130.7991"
"153.1090","2.0016","130.3252"
"153.1190","2.0016","130.6327"
"153.1290","2.0016","131.1093"
"153.1390","2.0016","131.1368"
"153.1490","2.0016","130.7173"
"153.1590","2.0016","130.8926"
"153.1690","2.0016","131.7120"
"153.1790","2.0016","132.2144"
"153.1890","2.0016","131.7392"
"153.1990","2.0016","130.9574"
"153.2090","2.0016","130.7011"
"153.2190","2.0016","130.7702"
"153.2290","2.0016","130.7863"
"153.2390","2.0016","130.8888"
"153.2490","2.0016","131.5453"
"153.2590","2.0016","132.0800"
"153.2690","2.0016","132.0062"
"153.2790","2.0016","131.3466"
"153.2890","2.0016","131.1243"
"153.2990","2.0016","131.5820"
"153.3090","2.0016","131.6815"
"153.3190","2.0016","130.9734"
"153.3290","2.0016","130.2332"
"153.3390","2.0016","130.3747"
"153.3490","2.0016","130.9276"
"153.3590","2.0016","131.2000"
"153.3690","2.0016","131.2647"
"153.3790","2.0016","131.6218"
"153.3890","2.0016","131.8947"
"153.3990","2.0016","131.6385"
"153.4090","2.0016","130.8078"
"153.4190","2.0016","130.5082"
"153.4290","2.0016","130.8086"
"153.4390","2.0016","130.9963"
"153.4490","2.0016","131.0424"
"153.4590","2.0016","131.4501"
"153.4690","2.0016","131.8015"
"153.4790","2.0016","131.7359"
"153.4890","2.0016","131.6147"
"153.4990","2.0016","131.7040"
"153.5090","2.0016","131.8120"
"153.5190","2.0016","131.1256"
"153.5290","2.0016","130.4039"
"153.5390","2.0016","130.2686"
"153.5490","2.0016","130.8345"
"153.5590","2.0016","131.4172"
"153.5690","2.0016","131.6727"
"153.5790","2.0016","131.6298"
"153.5890","2.0016","131.5933"
"153.5990","2.0016","131.2159"
"153.6090","2.0016","130.6737"
"153.6190","2.0016","130.8191"
"153.6290","2.0016","131.3303"
"153.6390","2.0016","131.4705"
"153.6490","2.0016","130.9047"
"153.6590","2.0016","130.5665"
"153.6690","2.0016","130.5940"
"153.6790","2.0016","131.1595"
"153.6890","2.0016","131.7943"
"153.6990","2.0016","132.0886"
"153.7090","2.0016","131.9424"
"153.7190","2.0016","131.5038"
"153.7290","2.0016","131.1774"
"153.7390","2.0016","130.9653"
"153.7490","2.0016","130.8637"
"153.7590","2.0016","130.8478"
"153.7690","2.0016","131.1704"
"153.7790","2.0016","131.4156"
"153.7890","2.0016","131.3154"
"153.7990","2.0016","131.0371"
"153.8090","2.0016","131.2160"
"153.8190","2.0016","131.9016"
"153.8290","2.0016","132.2367"
"153.8390","2.0016","131.2904"
"153.8470","2.0016","130.2467"
"153.8570","2.0016","129.8392"
"153.8670","2.0016","130.4675"
"153.8770","2.0016","131.0653"
"153.8870","2.0016","131.4541"
"153.8970","2.0016","131.8013"
"153.9070","2.0016","132.0111"
"153.9170","2.0016","131.6295"
"153.9270","2.0016","130.9414"
"153.9370","2.0016","130.8179"
"153.9470","2.0016","131.2563"
"153.9570","2.0016","131.3420"
"153.9670","2.0016","130.8897"
"153.9770","2.0016","130.5698"
"153.9870","2.0016","130.9941"
"153.9970","2.0016","131.8057"
"154.0070","2.0016","132.0803"
"154.0170","2.0016","132.0778"
"154.0270","2.0016","132.0140"
"154.0370","2.0016","131.5418"
"154.0470","2.0016","130.5481"
"154.0570","2.0016","130.1421"
"154.0670","2.0016","130.3467"
"154.0770","2.0016","130.8836"
"154.0870","2.0016","131.2799"
"154.0970","2.0016","131.4684"
"154.1070","2.0016","131.4181"
"154.1170","2.0016","131.1971"
"154.1270","2.0016","131.2120"
"154.1370","2.0016","131.3871"
"154.1470","2.0016","131.6451"
"154.1570","2.0016","131.4722"
"154.1670","2.0016","130.9193"
"154.1770","2.0016","130.1751"
"154.1870","2.0016","130.1501"
"154.1970","2.0016","131.1294"
"154.2070","2.0016","132.0747"
"154.2170","2.0016","132.1689"
"154.2270","2.0016","131.8747"
"154.2370","2.0016","131.7176"
"154.2470","2.0016","131.4406"
"154.2570","2.0016","130.9783"
"154.2670","2.0016","130.5957"
"154.2770","2.0016","130.7367"
"154.2870","2.0016","131.0439"
"154.2970","2.0016","131.1788"
"154.3070","2.0016","130.9349"
"154.3170","2.0016","131.2273"
"154.3270","2.0016","131.5763"
"154.3370","2.0016","131.6313"
"154.3470","2.0016","131.4697"
"154.3570","2.0016","131.2080"
"154.3670","2.0016","130.9942"
"154.3770","2.0016","130.7601"
"154.3870","2.0016","130.6266"
"154.3970","2.0016","130.6421"
"154.4070","2.0016","131.0091"
"154.4170","2.0016","131.2855"
"154.4270","2.0016","131.6471"
"154.4370","2.0016","131.7168"
"154.4470","2.0016","131.8435"
"154.4570","2.0016","131.6354"
"154.4670","2.0016","131.2380"
"154.4770","2.0016","130.7785"
"154.4870","2.0016","130.7830"
"154.4970","2.0016","130.8821"
"154.5070","2.0016","130.7353"
"154.5170","2.0016","130.8309"
"154.5270","2.0016","131.4114"
"154.5370","2.0016","131.7682"
"154.5470","2.0016","131.6209"
"154.5570","2.0016","131.3802"
"154.5670","2.0016","131.3067"
"154.5770","2.0016","131.4034"
"154.5870","2.0016","130.9237"
"154.5970","2.0016","130.4552"
"154.6070","2.0016","130.6272"
"154.6170","2.0016","131.2960"
"154.6270","2.0016","131.3370"
"154.6370","2.0016","130.8967"
"154.6470","2.0016","130.9237"
"154.6570","2.0016","131.6455"
"154.6670","2.0016","132.1121"
"154.6770","2.0016","131.6969"
"154.6870","2.0016","131.3786"
"154.6970","2.0016","131.1783"
"154.7070","2.0016","130.8897"
"154.7170","2.0016","130.5063"
"154.7270","2.0016","130.4926"
"154.7370","2.0016","130.7773"
"154.7470","2.0016","131.5340"
"154.7570","2.0016","131.9598"
"154.7670","2.0016","131.9644"
"154.7770","2.0016","131.5038"
"154.7870","2.0016","131.0482"
"154.7970","2.0016","130.6635"
"154.8070","2.0016","130.4633"
"154.8170","2.0016","130.7186"
"154.8270","2.0016","131.1355"
"154.8370","2.0016","131.3642"
"154.8470","2.0016","131.2567"
"154.8570","2.0016","131.2868"
"154.8670","2.0016","131.4449"
"154.8770","2.0016","131.6553"
"154.8870","2.0016","131.7205"
"154.8970","2.0016","131.7056"
"154.9070","2.0016","131.2417"
"154.9170","2.0016","130.5974"
"154.9270","2.0016","130.1825"
"154.9370","2.0016","130.4093"
"154.9470","2.0016","130.9490"
"154.9570","2.0016","131.6032"
"154.9670","2.0016","131.8757"
"154.9770","2.0016","131.8687"
"154.9870","2.0016","131.8215"
"154.9970","2.0016","131.5114"
"155.0070","2.0016","131.1256"
"155.0170","2.0016","130.8132"
"155.0270","2.0016","130.7808"
"155.0370","2.0016","130.8979"
"155.0470","2.0016","130.7378"
"155.0570","2.0016","130.4187"
"155.0670","2.0016","130.7567"
"155.0770","2.0016","131.6093"
"155.0870","2.0016","132.2740"
"155.0970","2.0016","132.1433"
"155.1070","2.0016","131.5204"
"155.1170","2.0016","130.9098"
"155.1270","2.0016","130.6092"
"155.1370","2.0016","130.5726"
"155.1470","2.0016","130.8276"
"155.1570","2.0016","131.3282"
"155.1670","2.0016","131.7239"
"155.1770","2.0016","131.8276"
"155.1870","2.0016","131.3481"
"155.1970","2.0016","130.9242"
"155.2070","2.0016","131.0714"
"155.2170","2.0016","131.5996"
"155.2270","2.0016","131.5982"
"155.2370","2.0016","131.0637"
"155.2470","2.0016","130.3911"
"155.2570","2.0016","130.2102"
"155.2670","2.0016","130.7316"
"155.2770","2.0016","131.6301"
"155.2870","2.0016","132.1232"
"155.2970","2.0016","131.8403"
"155.3070","2.0016","131.2637"
"155.3170","2.0016","130.5942"
"155.3270","2.0016","130.3785"
"155.3370","2.0016","130.7385"
"155.3470","2.0016","131.4285"
"155.3570","2.0016","131.7528"
"155.3670","2.0016","131.4895"
"155.3770","2.0016","131.0445"
"155.3870","2.0016","131.1071"
"155.3970","2.0016","131.4389"
"155.4070","2.0016","131.8561"
"155.4170","2.0016","131.8486"
"155.4270","2.0016","131.1520"
"155.4370","2.0016","130.3462"
"155.4470","2.0016","130.0745"
"155.4570","2.0016","130.5107"
"155.4670","2.0016","130.9794"
"155.4770","2.0016","131.4900"
"155.4870","2.0016","131.7832"
"155.4970","2.0016","131.8764"
"155.5070","2.0016","131.5456"
"155.5170","2.0016","131.1055"
"155.5270","2.0016","131.0068"
"155.5370","2.0016","131.2719"
"155.5470","2.0016","131.3963"
"155.5570","2.0016","130.9454"
"155.5670","2.0016","130.4249"
"155.5770","2.0016","130.2977"
"155.5870","2.0016","130.8032"
"155.5970","2.0016","131.6345"
"155.6070","2.0016","132.4101"
"155.6170","2.0016","132.4425"
"155.6270","2.0016","131.9115"
"155.6370","2.0016","131.1160"
"155.6470","2.0016","130.5414"
"155.6570","2.0016","130.1090"
"155.6670","2.0016","130.1799"
"155.6770","2.0016","130.9209"
"155.6870","2.0016","131.5808"
"155.6970","2.0016","131.4944"
"155.7070","2.0016","131.1689"
"155.7170","2.0016","131.3893"
"155.7270","2.0016","131.7701"
"155.7370","2.0016","131.8898"
"155.7470","2.0016","131.3082"
"155.7570","2.0016","130.9411"
"155.7670","2.0016","130.6348"
"155.7770","2.0016","130.4845"
"155.7870","2.0016","130.3937"
"155.7970","2.0016","130.7031"
"155.8070","2.0016","131.3980"
"155.8170","2.0016","132.0883"
"155.8270","2.0016","132.2178"
"155.8370","2.0016","131.6864"
"155.8470","2.0016","131.2249"
"155.8570","2.0016","131.0833"
"155.8670","2.0016","131.2597"
"155.8770","2.0016","130.9436"
"155.8870","2.0016","130.5444"
"155.8970","2.0016","130.4557"
"155.9070","2.0016","130.8196"
"155.9170","2.0016","131.3752"
"155.9270","2.0016","131.9815"
"155.9370","2.0016","132.0858"
"155.9470","2.0016","131.7624"
"155.9570","2.0016","131.2218"
"155.9670","2.0016","130.8357"
"155.9770","2.0016","130.6129"
"155.9870","2.0016","130.3951"
"155.9970","2.0016","130.4465"
"156.0070","2.0016","130.8069"
"156.0170","2.0016","131.3279"
"156.0270","2.0016","131.5619"
"156.0370","2.0016","131.5483"
"156.0470","2.0016","131.2958"
"156.0570","2.0016","131.3806"
"156.0670","2.0016","131.4186"
"156.0770","2.0016","131.3628"
"156.0870","2.0016","131.1425"
"156.0970","2.0016","131.0914"
"156.1070","2.0016","131.0651"
"156.1170","2.0016","130.9705"
"156.1270","2.0016","131.0505"
"156.1370","2.0016","131.3733"
"156.1470","2.0016","131.6443"
"156.1570","2.0016","131.5480"
"156.1670","2.0016","131.2661"
"156.1770","2.0016","131.0322"
"156.1870","2.0016","131.1834"
"156.1970","2.0016","131.1269"
"156.2070","2.0016","130.6346"
"156.2170","2.0016","130.2022"
"156.2270","2.0016","130.6955"
"156.2370","2.0016","131.6549"
"156.2470","2.0016","131.9898"
"156.2570","2.0016","131.3224"
"156.2670","2.0016","130.9894"
"156.2770","2.0016","131.0860"
"156.2870","2.0016","131.0948"
"156.2970","2.0016","130.9208"
"156.3070","2.0016","130.9381"
"156.3170","2.0016","131.2175"
"156.3270","2.0016","131.3195"
"156.3370","2.0016","131.2867"
"156.3470","2.0016","131.3135"
"156.3570","2.0016","131.6150"
"156.3670","2.0016","131.6262"
"156.3770","2.0016","131.4353"
"156.3870","2.0016","131.1355"
"156.3970","2.0016","131.0362"
"156.4070","2.0016","130.8366"
"156.4170","2.0016","130.5426"
"156.4270","2.0016","130.6296"
"156.4370","2.0016","130.9607"
"156.4470","2.0016","131.0670"
"156.4570","2.0016","130.9959"
"156.4670","2.0016","131.5417"
"156.4770","2.0016","132.0348"
"156.4870","2.0016","131.7587"
"156.4970","2.0016","131.0662"
"156.5070","2.0016","130.6356"
"156.5170","2.0016","130.4292"
"156.5270","2.0016","130.3205"
"156.5370","2.0016","130.3304"
"156.5470","2.0016","130.7927"
"156.5570","2.0016","131.6512"
"156.5670","2.0016","132.1936"
"156.5770","2.0016","131.9876"
"156.5870","2.0016","131.5994"
"156.5970","2.0016","131.4303"
"156.6070","2.0016","131.3183"
"156.6170","2.0016","131.0855"
"156.6270","2.0016","130.7530"
"156.6370","2.0016","130.5661"
"156.6470","2.0016","130.5097"
"156.6570","2.0016","130.7275"
"156.6670","2.0016","131.2923"
"156.6770","2.0016","131.6261"
"156.6870","2.0016","131.6112"
"156.6970","2.0016","131.7059"
"156.7070","2.0016","131.5329"
"156.7170","2.0016","131.0088"
"156.7270","2.0016","130.5073"
"156.7370","2.0016","130.2923"
"156.7470","2.0016","130.3573"
"156.7570","2.0016","130.8459"
"156.7670","2.0016","131.3572"
"156.7770","2.0016","131.3921"
"156.7870","2.0016","131.4765"
"156.7970","2.0016","131.6932"
"156.8070","2.0016","132.0379"
"156.8170","2.0016","131.8268"
"156.8270","2.0016","131.2296"
"156.8370","2.0016","130.5287"
"156.8470","2.0016","130.2741"
"156.8570","2.0016","130.4826"
"156.8670","2.0016","131.0401"
"156.8770","2.0016","131.6880"
"156.8870","2.0016","131.9332"
"156.8970","2.0016","131.8454"
"156.9070","2.0016","131.3115"
"156.9170","2.0016","130.8244"
"156.9270","2.0016","130.7365"
"156.9370","2.0016","131.0028"
"156.9470","2.0016","130.8407"
"156.9570","2.0016","130.5083"
"156.9670","2.0016","130.4651"
"156.9770","2.0016","130.9770"
"156.9870","2.0016","131.5538"
"156.9970","2.0016","131.7323"
"157.0070","2.0016","131.5414"
"157.0170","2.0016","131.4891"
"157.0270","2.0016","131.3848"
"157.0370","2.0016","130.8385"
"157.0470","2.0016","130.4496"
"157.0570","2.0016","130.6300"
"157.0670","2.0016","131.2243"
"157.0770","2.0016","131.3693"
"157.0870","2.0016","131.3401"
"157.0970","2.0016","131.5417"
"157.1070","2.0016","131.7765"
"157.1170","2.0016","131.4173"
"157.1270","2.0016","131.2754"
"157.1370","2.0016","131.3921"
"157.1470","2.0016","131.0929"
"157.1570","2.0016","130.3157"
"157.1670","2.0016","129.8693"
"157.1770","2.0016","130.4099"
"157.1870","2.0016","131.1313"
"157.1970","2.0016","131.6770"
"157.2070","2.0016","131.8210"
"157.2170","2.0016","131.8813"
"157.2270","2.0016","131.5627"
"157.2370","2.0016","130.8784"
"157.2470","2.0016","130.2914"
"157.2570","2.0016","130.3437"
"157.2670","2.0016","130.7869"
"157.2770","2.0016","131.0772"
"157.2870","2.0016","130.9764"
"157.2970","2.0016","131.0587"
"157.3070","2.0016","131.6993"
"157.3170","2.0016","132.2575"
"157.3270","2.0016","132.0146"
"157.3370","2.0016","131.2976"
"157.3470","2.0016","130.9616"
"157.3570","2.0016","130.9167"
"157.3670","2.0016","130.6625"
"157.3770","2.0016","130.2683"
"157.3870","2.0016","130.5260"
"157.3970","2.0016","131.1825"
"157.4070","2.0016","131.5120"
"157.4170","2.0016","131.2560"
"157.4270","2.0016","131.0233"
"157.4370","2.0016","131.1699"
"157.4470","2.0016","131.6138"
"157.4570","2.0016","131.6853"
"157.4670","2.0016","130.9354"
"157.4770","2.0016","130.3013"
"157.4870","2.0016","130.1569"
"157.4970","2.0016","130.4859"
"157.5070","2.0016","131.0881"
"157.5170","2.0016","131.7064"
"157.5270","2.0016","131.9524"
"157.5370","2.0016","131.8172"
"157.5470","2.0016","131.3628"
"157.5570","2.0016","131.0714"
"157.5670","2.0016","130.9006"
"157.5770","2.0016","130.8597"
"157.5870","2.0016","130.7847"
"157.5970","2.0016","130.8596"
"157.6070","2.0016","131.0685"
"157.6170","2.0016","131.2341"
"157.6270","2.0016","131.3762"
"157.6370","2.0016","131.4372"
"157.6470","2.0016","131.5765"
"157.6570","2.0016","131.3945"
"157.6670","2.0016","130.9648"
"157.6770","2.0016","130.4984"
"157.6870","2.0016","130.4078"
"157.6970","2.0016","130.4139"
"157.7070","2.0016","130.7546"
"157.7170","2.0016","131.0967"
"157.7270","2.0016","131.2744"
"157.7370","2.0016","131.4127"
"157.7470","2.0016","131.5175"
"157.7570","2.0016","131.3980"
"157.7670","2.0016","131.3695"
"157.7770","2.0016","131.4486"
"157.7870","2.0016","131.2747"
"157.7970","2.0016","130.8331"
"157.8070","2.0016","130.4795"
"157.8170","2.0016","130.6439"
"157.8270","2.0016","131.0828"
"157.8370","2.0016","131.4294"
"157.8470","2.0016","131.4696"
"157.8570","2.0016","131.6595"
"157.8670","2.0016","131.7212"
"157.8770","2.0016","131.5083"
"157.8870","2.0016","130.9539"
"157.8970","2.0016","130.5348"
"157.9070","2.0016","130.3360"
"157.9170","2.0016","130.4329"
"157.9270","2.0016","130.5177"
"157.9370","2.0016","130.5803"
"157.9470","2.0016","131.0465"
"157.9570","2.0016","131.5336"
"157.9670","2.0016","132.1079"
"157.9770","2.0016","132.0551"
"157.9870","2.0016","131.4048"
"157.9970","2.0016","130.5870"
"158.0070","2.0016","130.2468"
"158.0170","2.0016","130.4078"
"158.0270","2.0016","130.8708"
"158.0370","2.0016","131.1836"
"158.0470","2.0016","131.3479"
"158.0570","2.0016","131.6856"
"158.0670","2.0016","131.8859"
"158.0770","2.0016","131.7160"
"158.0870","2.0016","131.3042"
"158.0970","2.0016","131.1975"
"158.1070","2.0016","131.0067"
"158.1170","2.0016","130.4774"
"158.1270","2.0016","129.8662"
"158.1370","2.0016","130.3671"
"158.1470","2.0016","131.4617"
"158.1570","2.0016","131.8750"
"158.1670","2.0016","131.5544"
"158.1770","2.0016","131.3148"
"158.1870","2.0016","131.2525"
"158.1970","2.0016","130.9498"
"158.2070","2.0016","130.5701"
"158.2170","2.0016","130.5134"
"158.2270","2.0016","130.8663"
"158.2370","2.0016","130.9952"
"158.2470","2.0016","131.0452"
"158.2570","2.0016","131.0364"
"158.2670","2.0016","131.3274"
"158.2770","2.0016","131.6660"
"158.2870","2.0016","131.7932"
"158.2970","2.0016","131.4803"
"158.3070","2.0016","131.3155"
"158.3170","2.0016","131.1140"
"158.3270","2.0016","130.7215"
"158.3370","2.0016","130.5480"
"158.3470","2.0016","130.6134"
"158.3570","2.0016","130.8442"
"158.3670","2.0016","130.7783"
"158.3770","2.0016","131.1382"
"158.3870","2.0016","131.7730"
"158.3970","2.0016","132.0408"
"158.4070","2.0016","131.4475"
"158.4170","2.0016","130.5694"
"158.4270","2.0016","130.1838"
"158.4370","2.0016","130.4542"
"158.4470","2.0016","130.6225"
"158.4570","2.0016","130.6614"
"158.4670","2.0016","131.0969"
"158.4770","2.0016","131.8078"
"158.4870","2.0016","131.8405"
"158.4970","2.0016","131.1985"
"158.5070","2.0016","131.0118"
"158.5170","2.0016","131.2928"
"158.5270","2.0016","131.5268"
"158.5370","2.0016","131.1571"
"158.5470","2.0016","130.7966"
"158.5570","2.0016","130.6344"
"158.5670","2.0016","130.8265"
"158.5770","2.0016","131.1616"
"158.5870","2.0016","131.3775"
"158.5970","2.0016","131.5819"
"158.6070","2.0016","131.5100"
"158.6170","2.0016","131.0843"
"158.6270","2.0016","130.7744"
"158.6370","2.0016","130.7522"
"158.6470","2.0016","130.8652"
"158.6570","2.0016","130.9637"
"158.6670","2.0016","130.7543"
"158.6770","2.0016","130.7278"
"158.6870","2.0016","130.6426"
"158.6970","2.0016","130.8857"
"158.7070","2.0016","131.3755"
"158.7170","2.0016","131.9569"
"158.7270","2.0016","132.1147"
"158.7370","2.0016","131.6869"
"158.7470","2.0016","130.8404"
"158.7570","2.0016","130.3023"
"158.7670","2.0016","130.1317"
"158.7770","2.0016","130.3399"
"158.7870","2.0016","130.9889"
"158.7970","2.0016","131.8157"
"158.8070","2.0016","132.3160"
"158.8170","2.0016","131.7791"
"158.8270","2.0016","131.1152"
"158.8370","2.0016","130.8953"
"158.8470","2.0016","131.1286"
"158.8570","2.0016","130.9535"
"158.8670","2.0016","130.3754"
"158.8770","2.0016","130.1150"
"158.8870","2.0016","130.5474"
"158.8970","2.0016","131.1799"
"158.9070","2.0016","131.5074"
"158.9170","2.0016","131.6827"
"158.9270","2.0016","131.7399"
"158.9370","2.0016","131.4560"
"158.9470","2.0016","130.7343"
"158.9570","2.0016","130.2064"
"158.9670","2.0016","130.3897"
"158.9770","2.0016","130.9523"
"158.9870","2.0016","131.3539"
"158.9970","2.0016","131.6382"
"159.0070","2.0016","131.3009"
"159.0170","2.0016","130.8282"
"159.0270","2.0016","130.8705"
"159.0370","2.0016","131.6398"
"159.0470","2.0016","131.8894"
"159.0570","2.0016","131.3332"
"159.0670","2.0016","130.6979"
"159.0770","2.0016","130.5910"
"159.0870","2.0016","130.7003"
"159.0970","2.0016","130.4320"
"159.1070","2.0016","130.5153"
"159.1170","2.0016","131.1755"
"159.1270","2.0016","131.9054"
"159.1370","2.0016","131.8582"
"159.1470","2.0016","131.2135"
"159.1570","2.0016","130.9333"
"159.1670","2.0016","131.1032"
"159.1770","2.0016","130.6952"
"159.1870","2.0016","130.0722"
"159.1970","2.0016","130.0769"
"159.2070","2.0016","130.6822"
"159.2170","2.0016","131.1445"
"159.2270","2.0016","131.5534"
"159.2370","2.0016","132.1559"
"159.2470","2.0016","132.2767"
"159.2570","2.0016","131.6141"
"159.2670","2.0016","130.6699"
"159.2770","2.0016","130.3279"
"159.2870","2.0016","130.5993"
"159.2970","2.0016","130.8462"
"159.3070","2.0016","130.9643"
"159.3170","2.0016","131.2225"
"159.3270","2.0016","131.2551"
"159.3370","2.0016","131.1902"
"159.3470","2.0016","131.1652"
"159.3570","2.0016","131.3607"
"159.3670","2.0016","131.4701"
"159.3770","2.0016","131.0633"
"159.3870","2.0016","130.4478"
"159.3970","2.0016","130.1333"
"159.4070","2.0016","130.3663"
"159.4170","2.0016","130.7334"
"159.4270","2.0016","131.1227"
"159.4370","2.0016","131.4600"
"159.4470","2.0016","131.7474"
"159.4570","2.0016","131.6855"
"159.4670","2.0016","131.1914"
"159.4770","2.0016","130.4708"
"159.4870","2.0016","130.6459"
"159.4970","2.0016","131.1806"
"159.5070","2.0016","131.3520"
"159.5170","2.0016","130.8500"
"159.5270","2.0016","130.3929"
"159.5370","2.0016","130.8370"
"159.5470","2.0016","131.6325"
"159.5570","2.0016","132.0121"
"159.5670","2.0016","131.6977"
"159.5770","2.0016","131.2566"
