Time,Displacement,Force
"18.0370","1.7944","128.9343"
"18.0470","1.7954","129.5374"
"18.0570","1.7964","129.8505"
"18.0670","1.7974","129.6295"
"18.0770","1.7984","129.4960"
"18.0870","1.7995","129.5183"
"18.0970","1.8006","129.2741"
"18.1070","1.8018","129.1498"
"18.1170","1.8029","129.8354"
"18.1270","1.8040","130.5320"
"18.1370","1.8051","130.3467"
"18.1470","1.8061","129.7199"
"18.1570","1.8071","129.6957"
"18.1670","1.8081","130.2761"
"18.1770","1.8090","130.4975"
"18.1870","1.8100","130.5202"
"18.1970","1.8109","130.5449"
"18.2070","1.8117","130.3581"
"18.2170","1.8126","129.7287"
"18.2270","1.8135","129.5751"
"18.2370","1.8144","130.1806"
"18.2470","1.8154","131.1067"
"18.2570","1.8163","131.6685"
"18.2670","1.8172","131.4803"
"18.2770","1.8181","131.2776"
"18.2870","1.8191","131.2466"
"18.2970","1.8200","131.0260"
"18.3070","1.8210","130.4541"
"18.3170","1.8220","130.5111"
"18.3270","1.8230","130.8934"
"18.3370","1.8240","131.1005"
"18.3470","1.8251","131.1887"
"18.3570","1.8261","131.7483"
"18.3670","1.8272","132.5953"
"18.3770","1.8283","132.7314"
"18.3870","1.8294","132.3790"
"18.3970","1.8306","132.1311"
"18.4070","1.8317","131.9494"
"18.4170","1.8328","131.6459"
"18.4270","1.8339","131.6591"
"18.4370","1.8350","131.9532"
"18.4470","1.8360","132.5272"
"18.4570","1.8370","132.8177"
"18.4670","1.8380","132.6809"
"18.4770","1.8390","132.6910"
"18.4870","1.8399","133.1514"
"18.4970","1.8408","133.5632"
"18.5070","1.8417","133.1538"
"18.5170","1.8426","132.5566"
"18.5270","1.8435","132.4710"
"18.5370","1.8443","132.5749"
"18.5470","1.8452","132.4347"
"18.5570","1.8461","132.6709"
"18.5670","1.8470","133.5270"
"18.5770","1.8480","134.2008"
"18.5870","1.8489","133.8047"
"18.5970","1.8499","133.3512"
"18.6070","1.8509","133.3599"
"18.6170","1.8519","133.6492"
"18.6270","1.8530","134.0168"
"18.6370","1.8541","134.1922"
"18.6470","1.8552","134.1636"
"18.6570","1.8564","134.0829"
"18.6670","1.8576","133.9108"
"18.6770","1.8587","133.7352"
"18.6870","1.8599","134.0648"
"18.6970","1.8610","134.6885"
"18.7070","1.8621","135.1330"
"18.7170","1.8632","135.0494"
"18.7270","1.8642","134.6810"
"18.7370","1.8652","134.3322"
"18.7470","1.8661","134.3327"
"18.7570","1.8671","134.6952"
"18.7670","1.8680","135.2440"
"18.7770","1.8689","135.4601"
"18.7870","1.8698","135.1553"
"18.7970","1.8707","134.8016"
"18.8070","1.8715","134.9835"
"18.8170","1.8724","135.4316"
"18.8270","1.8733","135.8327"
"18.8370","1.8742","135.8892"
"18.8470","1.8751","135.6774"
"18.8570","1.8760","135.6664"
"18.8670","1.8769","135.7208"
"18.8770","1.8779","135.5560"
"18.8870","1.8789","135.4752"
"18.8970","1.8798","135.8681"
"18.9070","1.8809","136.2589"
"18.9170","1.8819","136.2963"
"18.9270","1.8830","136.3791"
"18.9370","1.8841","136.5467"
"18.9470","1.8852","136.5169"
"18.9570","1.8864","136.3495"
"18.9670","1.8875","136.2590"
"18.9770","1.8886","136.3818"
"18.9870","1.8897","136.5635"
"18.9970","1.8907","136.9427"
"19.0070","1.8917","137.5208"
"19.0170","1.8927","137.4529"
"19.0270","1.8937","137.2071"
"19.0370","1.8947","137.0155"
"19.0470","1.8957","137.0229"
"19.0570","1.8967","137.2906"
"19.0670","1.8977","137.5386"
"19.0770","1.8987","137.2919"
"19.0870","1.8997","137.0490"
"19.0970","1.9007","137.4812"
"19.1070","1.9017","138.0295"
"19.1170","1.9026","138.2579"
"19.1270","1.9036","138.2051"
"19.1370","1.9045","138.3650"
"19.1470","1.9055","138.3807"
"19.1570","1.9064","137.9136"
"19.1670","1.9074","137.4307"
"19.1770","1.9084","137.5648"
"19.1870","1.9094","138.2226"
"19.1970","1.9103","138.9259"
"19.2070","1.9113","139.1457"
"19.2170","1.9124","138.9490"
"19.2270","1.9134","138.9012"
"19.2370","1.9145","138.8659"
"19.2470","1.9155","138.7054"
"19.2570","1.9166","138.8593"
"19.2670","1.9176","139.3307"
"19.2770","1.9186","139.0912"
"19.2870","1.9196","138.4668"
"19.2970","1.9206","138.5151"
"19.3070","1.9216","139.1979"
"19.3170","1.9225","139.8245"
"19.3270","1.9235","140.1271"
"19.3370","1.9245","140.2510"
"19.3470","1.9255","140.2753"
"19.3570","1.9265","140.0281"
"19.3670","1.9274","139.6894"
"19.3770","1.9284","139.5523"
"19.3870","1.9295","139.7137"
"19.3970","1.9305","140.1632"
"19.4070","1.9315","140.2168"
"19.4170","1.9325","139.8230"
"19.4270","1.9335","139.7440"
"19.4370","1.9345","140.4362"
"19.4470","1.9355","140.9272"
"19.4570","1.9366","141.0571"
"19.4670","1.9376","141.0928"
"19.4770","1.9386","140.8470"
"19.4870","1.9396","140.3767"
"19.4970","1.9406","140.0677"
"19.5070","1.9416","140.4200"
"19.5170","1.9426","140.9852"
"19.5270","1.9436","141.1609"
"19.5370","1.9445","141.2041"
"19.5470","1.9455","141.3871"
"19.5570","1.9464","141.7486"
"19.5670","1.9474","141.9783"
"19.5770","1.9484","141.9292"
"19.5870","1.9494","141.8442"
"19.5970","1.9504","141.8185"
"19.6070","1.9514","141.5845"
"19.6170","1.9523","141.1587"
"19.6270","1.9533","141.2244"
"19.6370","1.9543","142.1221"
"19.6470","1.9553","142.9751"
"19.6570","1.9563","142.9128"
"19.6670","1.9574","142.7355"
"19.6770","1.9584","142.6004"
"19.6870","1.9594","142.2738"
"19.6970","1.9605","142.0038"
"19.7070","1.9616","142.2243"
"19.7170","1.9627","142.6646"
"19.7270","1.9638","142.7416"
"19.7370","1.9649","142.5517"
"19.7470","1.9661","142.8964"
"19.7570","1.9672","143.6557"
"19.7670","1.9683","143.8970"
"19.7770","1.9693","143.7189"
"19.7870","1.9704","143.4874"
"19.7970","1.9714","143.4734"
"19.8070","1.9724","143.3203"
"19.8170","1.9733","142.8077"
"19.8270","1.9741","142.7801"
"19.8370","1.9750","143.6574"
"19.8470","1.9758","144.4105"
"19.8570","1.9766","144.2329"
"19.8670","1.9775","143.9080"
"19.8770","1.9783","144.0162"
"19.8870","1.9792","144.2154"
"19.8970","1.9801","144.1804"
"19.9070","1.9810","144.2824"
"19.9170","1.9819","144.3289"
"19.9270","1.9829","144.0425"
"19.9370","1.9839","143.7934"
"19.9470","1.9849","144.1359"
"19.9570","1.9859","144.6482"
"19.9670","1.9869","144.7946"
"19.9770","1.9879","144.8776"
"19.9870","1.9889","145.0402"
"19.9970","1.9900","145.2267"
"20.0070","1.9911","145.3694"
"20.0170","1.9923","145.4894"
"20.0270","1.9934","145.4743"
"20.0370","1.9946","145.4789"
"20.0470","1.9957","145.3132"
"20.0570","1.9969","144.9340"
"20.0670","1.9980","145.0527"
"20.0770","1.9990","145.8085"
"20.0870","2.0001","146.4075"
"20.0970","2.0011","146.5434"
"20.1070","2.0021","146.3641"
"20.1170","2.0031","146.3128"
"20.1270","2.0040","146.0909"
"20.1370","2.0050","145.5804"
"20.1470","2.0059","145.7809"
"20.1570","2.0068","146.3213"
"20.1670","2.0077","146.6101"
"20.1770","2.0086","146.5198"
"20.1870","2.0095","146.6141"
"20.1970","2.0104","147.0041"
"20.2070","2.0112","147.3157"
"20.2170","2.0122","147.2349"
"20.2270","2.0131","146.7735"
"20.2370","2.0140","146.5542"
"20.2470","2.0150","146.5516"
"20.2570","2.0160","146.5906"
"20.2670","2.0170","146.6409"
"20.2770","2.0180","147.1159"
"20.2870","2.0191","147.6454"
"20.2970","2.0202","147.9892"
"20.3070","2.0213","147.8515"
"20.3170","2.0224","147.9836"
"20.3270","2.0236","148.3235"
"20.3370","2.0248","148.4019"
"20.3470","2.0259","148.1399"
"20.3570","2.0270","148.0539"
"20.3670","2.0281","148.0102"
"20.3770","2.0291","148.0498"
"20.3870","2.0302","148.0967"
"20.3970","2.0312","148.3271"
"20.4070","2.0321","148.7577"
"20.4170","2.0330","148.8454"
"20.4270","2.0340","148.6371"
"20.4370","2.0349","148.5173"
"20.4470","2.0358","148.7824"
"20.4570","2.0367","148.9529"
"20.4670","2.0376","149.0116"
"20.4770","2.0385","148.8426"
"20.4870","2.0395","148.8672"
"20.4970","2.0404","148.8461"
"20.5070","2.0413","148.8070"
"20.5170","2.0422","149.0192"
"20.5270","2.0431","149.6929"
"20.5370","2.0441","150.0984"
"20.5470","2.0451","150.1090"
"20.5570","2.0461","150.0151"
"20.5670","2.0471","149.8387"
"20.5770","2.0482","149.6602"
"20.5870","2.0493","149.6195"
"20.5970","2.0503","149.8074"
"20.6070","2.0514","150.0467"
"20.6170","2.0525","150.2061"
"20.6270","2.0535","150.2562"
"20.6370","2.0546","150.6018"
"20.6470","2.0556","150.9520"
"20.6570","2.0566","151.0600"
"20.6670","2.0577","150.8143"
"20.6770","2.0587","150.5837"
"20.6870","2.0598","150.3840"
"20.6970","2.0608","150.2954"
"20.7070","2.0618","150.4383"
"20.7170","2.0628","150.7341"
"20.7270","2.0638","151.4922"
"20.7370","2.0647","151.8213"
"20.7470","2.0657","151.6842"
"20.7570","2.0667","151.5453"
"20.7670","2.0676","151.7264"
"20.7770","2.0686","151.8202"
"20.7870","2.0696","151.6036"
"20.7970","2.0706","151.0795"
"20.8070","2.0717","151.0740"
"20.8170","2.0727","151.5746"
"20.8270","2.0738","151.9047"
"20.8370","2.0748","152.1897"
"20.8470","2.0759","152.4909"
"20.8570","2.0769","152.8141"
"20.8670","2.0780","152.8022"
"20.8770","2.0790","152.6131"
"20.8870","2.0800","152.3159"
"20.8970","2.0810","152.3214"
"20.9070","2.0819","152.3444"
"20.9170","2.0829","152.5363"
"20.9270","2.0838","152.8384"
"20.9370","2.0847","153.0922"
"20.9470","2.0857","153.1895"
"20.9570","2.0866","153.3094"
"20.9670","2.0875","153.4402"
"20.9770","2.0885","153.4574"
"20.9870","2.0895","153.3640"
"20.9970","2.0904","153.1548"
"21.0070","2.0914","153.1735"
"21.0170","2.0924","153.3959"
"21.0270","2.0934","153.4106"
"21.0370","2.0944","153.3355"
"21.0470","2.0954","153.5363"
"21.0570","2.0964","153.6717"
"21.0670","2.0974","153.9672"
"21.0770","2.0984","154.4315"
"21.0870","2.0995","154.6672"
"21.0970","2.1005","154.6073"
"21.1070","2.1016","154.4915"
"21.1170","2.1027","154.3410"
"21.1270","2.1038","154.2009"
"21.1370","2.1049","154.0418"
"21.1470","2.1059","154.2748"
"21.1570","2.1070","154.8532"
"21.1670","2.1080","155.1628"
"21.1770","2.1090","155.0974"
"21.1870","2.1100","155.0217"
"21.1970","2.1109","155.1972"
"21.2070","2.1118","155.3574"
"21.2170","2.1128","155.4308"
"21.2270","2.1137","155.1424"
"21.2370","2.1146","155.0481"
"21.2470","2.1155","155.1439"
"21.2570","2.1164","155.1328"
"21.2670","2.1173","155.3754"
"21.2770","2.1183","156.0019"
"21.2870","2.1192","156.5575"
"21.2970","2.1202","156.4558"
"21.3070","2.1211","156.1659"
"21.3170","2.1221","156.0335"
"21.3270","2.1231","155.8511"
"21.3370","2.1241","155.6230"
"21.3470","2.1252","155.6790"
"21.3570","2.1263","156.3922"
"21.3670","2.1274","156.9559"
"21.3770","2.1285","156.7641"
"21.3870","2.1297","156.6153"
"21.3970","2.1308","156.8589"
"21.4070","2.1319","156.9422"
"21.4170","2.1330","157.0147"
"21.4270","2.1341","157.0625"
"21.4370","2.1351","157.0121"
"21.4470","2.1361","156.8071"
"21.4570","2.1371","156.7515"
"21.4670","2.1380","157.0127"
"21.4770","2.1390","157.5919"
"21.4870","2.1399","157.9627"
"21.4970","2.1408","157.8761"
"21.5070","2.1417","157.6624"
"21.5170","2.1426","157.6323"
"21.5270","2.1435","157.9157"
"21.5370","2.1444","157.7840"
"21.5470","2.1452","157.5180"
"21.5570","2.1462","157.7257"
"21.5670","2.1471","158.0758"
"21.5770","2.1480","157.9451"
"21.5870","2.1490","157.8438"
"21.5970","2.1499","158.2548"
"21.6070","2.1509","158.8358"
"21.6170","2.1518","159.0762"
"21.6270","2.1528","159.0788"
"21.6370","2.1539","158.7924"
"21.6470","2.1550","158.3453"
"21.6570","2.1561","158.2990"
"21.6670","2.1573","158.6085"
"21.6770","2.1585","159.1280"
"21.6870","2.1596","159.5355"
"21.6970","2.1608","159.5311"
"21.7070","2.1618","159.5018"
"21.7170","2.1629","159.4078"
"21.7270","2.1639","159.4706"
"21.7370","2.1649","159.7114"
"21.7470","2.1658","159.8729"
"21.7570","2.1668","160.0658"
"21.7670","2.1677","159.9425"
"21.7770","2.1686","159.3584"
"21.7870","2.1696","159.1488"
"21.7970","2.1705","159.5655"
"21.8070","2.1715","160.3412"
"21.8170","2.1725","161.0188"
"21.8270","2.1734","161.1643"
"21.8370","2.1744","160.8374"
"21.8470","2.1753","160.5034"
"21.8570","2.1763","160.3784"
"21.8670","2.1772","160.3423"
"21.8770","2.1782","160.4941"
"21.8870","2.1791","160.6981"
"21.8970","2.1801","160.9163"
"21.9070","2.1811","160.8595"
"21.9170","2.1822","160.7187"
"21.9270","2.1832","161.1115"
"21.9370","2.1843","161.8078"
"21.9470","2.1854","161.9716"
"21.9570","2.1865","161.5908"
"21.9670","2.1876","161.4378"
"21.9770","2.1887","161.1627"
"21.9870","2.1897","160.7542"
"21.9970","2.1908","160.9953"
"22.0070","2.1918","161.9082"
"22.0170","2.1928","162.7627"
"22.0270","2.1938","162.9605"
"22.0370","2.1947","162.7488"
"22.0470","2.1957","162.4669"
"22.0570","2.1966","162.4164"
"22.0670","2.1975","162.3509"
"22.0770","2.1984","162.3147"
"22.0870","2.1994","162.1910"
"22.0970","2.2003","162.3912"
"22.1070","2.2012","162.7652"
"22.1170","2.2022","162.8188"
"22.1270","2.2031","162.9077"
"22.1370","2.2041","163.1246"
"22.1470","2.2051","163.0599"
"22.1570","2.2061","162.8667"
"22.1670","2.2071","163.0806"
"22.1770","2.2081","163.4978"
"22.1870","2.2092","163.5547"
"22.1970","2.2102","163.2995"
"22.2070","2.2113","163.1887"
"22.2170","2.2124","163.4449"
"22.2270","2.2134","163.8774"
"22.2370","2.2145","164.1250"
"22.2470","2.2155","164.1316"
"22.2570","2.2165","163.9694"
"22.2670","2.2175","163.8782"
"22.2770","2.2185","164.0428"
"22.2870","2.2195","164.4271"
"22.2970","2.2205","164.9377"
"22.3070","2.2215","165.1618"
"22.3170","2.2225","165.0053"
"22.3270","2.2235","164.2570"
"22.3370","2.2245","163.8231"
"22.3470","2.2255","163.9236"
"22.3570","2.2265","164.6514"
"22.3670","2.2275","165.5477"
"22.3770","2.2285","166.0101"
"22.3870","2.2295","165.6143"
"22.3970","2.2305","165.1532"
"22.4070","2.2315","164.8537"
"22.4170","2.2325","164.8242"
"22.4270","2.2335","165.0053"
"22.4370","2.2346","165.3102"
"22.4470","2.2356","165.8417"
"22.4570","2.2366","166.2176"
"22.4670","2.2377","166.2449"
"22.4770","2.2387","166.0835"
"22.4870","2.2398","166.1820"
"22.4970","2.2408","166.4372"
"22.5070","2.2419","166.7331"
"22.5170","2.2429","166.4911"
"22.5270","2.2439","165.8249"
"22.5370","2.2449","165.5525"
"22.5470","2.2459","165.9125"
"22.5570","2.2468","166.6307"
"22.5670","2.2477","167.2492"
"22.5770","2.2486","167.5447"
"22.5870","2.2495","167.5988"
"22.5970","2.2504","167.3615"
"22.6070","2.2514","166.7932"
"22.6170","2.2523","166.5895"
"22.6270","2.2532","167.0526"
"22.6370","2.2542","167.7317"
"22.6470","2.2551","167.6894"
"22.6570","2.2561","167.1784"
"22.6670","2.2571","166.9046"
"22.6770","2.2581","167.0722"
"22.6870","2.2592","167.4450"
"22.6970","2.2602","167.9179"
"22.7070","2.2612","168.5808"
"22.7170","2.2622","168.5577"
"22.7270","2.2632","167.7680"
"22.7370","2.2643","167.2566"
"22.7470","2.2654","167.6274"
"22.7570","2.2665","168.1374"
"22.7670","2.2676","168.6839"
"22.7770","2.2687","168.8578"
"22.7870","2.2697","168.9952"
"22.7970","2.2708","168.9244"
"22.8070","2.2718","168.7695"
"22.8170","2.2728","168.7948"
"22.8270","2.2738","169.3345"
"22.8370","2.2748","169.8232"
"22.8470","2.2757","169.4827"
"22.8570","2.2766","168.7796"
"22.8670","2.2776","168.2833"
"22.8770","2.2785","168.6502"
"22.8870","2.2794","169.0703"
"22.8970","2.2804","169.4797"
"22.9070","2.2813","169.9966"
"22.9170","2.2823","170.3814"
"22.9270","2.2833","170.0544"
"22.9370","2.2842","169.6372"
"22.9470","2.2852","169.5614"
"22.9570","2.2862","169.7013"
"22.9670","2.2872","169.8153"
"22.9770","2.2882","169.9691"
"22.9870","2.2892","170.3905"
"22.9970","2.2903","170.7491"
"23.0070","2.2914","170.7910"
"23.0170","2.2925","170.6810"
"23.0270","2.2937","171.0020"
"23.0370","2.2948","171.2441"
"23.0470","2.2959","171.1300"
"23.0570","2.2970","170.8335"
"23.0670","2.2981","170.8218"
"23.0770","2.2992","170.7547"
"23.0870","2.3002","170.5868"
"23.0970","2.3012","170.6548"
"23.1070","2.3021","171.5192"
"23.1170","2.3031","172.2507"
"23.1270","2.3040","172.1466"
"23.1370","2.3049","171.8400"
"23.1470","2.3058","171.7269"
"23.1570","2.3066","171.6909"
"23.1670","2.3075","171.0730"
"23.1770","2.3084","170.9064"
"23.1870","2.3093","171.4433"
"23.1970","2.3102","172.2248"
"23.2070","2.3111","172.3554"
"23.2170","2.3120","172.1263"
"23.2270","2.3130","172.3137"
"23.2370","2.3139","172.9262"
"23.2470","2.3149","173.0313"
"23.2570","2.3159","172.6073"
"23.2670","2.3169","172.3977"
"23.2770","2.3180","172.5142"
"23.2870","2.3191","172.3441"
"23.2970","2.3202","171.7415"
"23.3070","2.3214","172.1578"
"23.3160","2.3224","173.1958"
"23.3260","2.3236","173.8095"
"23.3360","2.3247","173.9967"
"23.3460","2.3257","174.1805"
"23.3560","2.3268","173.9306"
"23.3660","2.3278","173.3163"
"23.3760","2.3288","173.1390"
"23.3860","2.3298","173.7826"
"23.3960","2.3308","174.4127"
"23.4060","2.3317","174.2046"
"23.4160","2.3327","173.5973"
"23.4260","2.3336","173.4089"
"23.4360","2.3346","173.7599"
"23.4460","2.3355","174.1763"
"23.4560","2.3365","174.4401"
"23.4660","2.3375","174.6258"
"23.4760","2.3384","174.8057"
"23.4860","2.3394","174.5607"
"23.4960","2.3403","174.0681"
"23.5060","2.3412","173.8431"
"23.5160","2.3422","174.3833"
"23.5260","2.3431","174.8754"
"23.5360","2.3441","175.0398"
"23.5460","2.3451","175.1066"
"23.5560","2.3461","175.0075"
"23.5660","2.3472","175.0543"
"23.5760","2.3483","175.4251"
"23.5860","2.3495","176.0489"
"23.5960","2.3506","176.2293"
"23.6060","2.3517","175.7201"
"23.6160","2.3527","175.0031"
"23.6260","2.3538","174.9655"
"23.6360","2.3548","175.3824"
"23.6460","2.3557","175.8605"
"23.6560","2.3567","176.2599"
"23.6660","2.3577","176.6061"
"23.6760","2.3586","176.6566"
"23.6860","2.3596","176.4933"
"23.6960","2.3606","176.1409"
"23.7060","2.3615","175.9332"
"23.7160","2.3625","176.2628"
"23.7260","2.3635","176.6173"
"23.7360","2.3645","176.5832"
"23.7460","2.3654","176.3646"
"23.7560","2.3664","176.3895"
"23.7660","2.3674","176.6928"
"23.7760","2.3684","177.0999"
"23.7860","2.3693","177.3564"
"23.7960","2.3703","177.5723"
"23.8060","2.3712","177.6341"
"23.8160","2.3722","177.3445"
"23.8260","2.3732","176.7810"
"23.8360","2.3742","176.6326"
"23.8460","2.3753","176.9501"
"23.8560","2.3763","177.6011"
"23.8660","2.3774","177.9425"
"23.8760","2.3784","178.1044"
"23.8860","2.3794","178.4219"
"23.8960","2.3804","178.3945"
"23.9060","2.3814","177.7634"
"23.9160","2.3824","177.4636"
"23.9260","2.3834","178.0407"
"23.9360","2.3844","178.6172"
"23.9460","2.3854","178.6184"
"23.9560","2.3864","178.4596"
"23.9660","2.3874","178.5692"
"23.9760","2.3884","178.5898"
"23.9860","2.3894","178.6957"
"23.9960","2.3904","179.0969"
"24.0060","2.3915","179.5692"
"24.0160","2.3925","179.4838"
"24.0260","2.3935","179.1890"
"24.0360","2.3945","179.1718"
"24.0460","2.3955","179.0739"
"24.0560","2.3965","178.8718"
"24.0660","2.3975","178.8778"
"24.0760","2.3986","179.3208"
"24.0860","2.3996","180.0433"
"24.0960","2.4007","180.4897"
"24.1060","2.4018","180.3565"
"24.1160","2.4029","180.2570"
"24.1260","2.4040","180.2813"
"24.1360","2.4050","180.1597"
"24.1460","2.4061","179.9039"
"24.1560","2.4070","179.9774"
"24.1660","2.4080","180.1208"
"24.1760","2.4089","180.1085"
"24.1860","2.4098","180.0987"
"24.1960","2.4107","180.3583"
"24.2060","2.4115","180.9028"
"24.2160","2.4124","181.1977"
"24.2260","2.4133","181.2200"
"24.2360","2.4142","181.1867"
"24.2460","2.4151","180.9684"
"24.2560","2.4161","180.6331"
"24.2660","2.4170","180.7543"
"24.2760","2.4180","181.2216"
"24.2860","2.4190","181.6764"
"24.2960","2.4200","181.6612"
"24.3060","2.4210","181.4633"
"24.3160","2.4220","181.5687"
"24.3260","2.4230","181.9405"
"24.3360","2.4240","182.0635"
"24.3460","2.4250","182.1387"
"24.3560","2.4260","182.1326"
"24.3660","2.4271","181.8225"
"24.3760","2.4282","181.5954"
"24.3860","2.4293","181.7354"
"24.3960","2.4304","182.1942"
"24.4060","2.4315","182.7240"
"24.4160","2.4327","183.0011"
"24.4260","2.4338","182.7373"
"24.4360","2.4349","182.3861"
"24.4460","2.4359","182.3582"
"24.4560","2.4369","182.6959"
"24.4660","2.4379","183.1485"
"24.4760","2.4388","183.3120"
"24.4860","2.4398","183.2089"
"24.4960","2.4407","183.1039"
"24.5060","2.4415","182.9974"
"24.5160","2.4424","182.8759"
"24.5260","2.4433","183.2222"
"24.5360","2.4442","183.9028"
"24.5460","2.4452","184.6069"
"24.5560","2.4461","184.5903"
"24.5660","2.4470","183.8476"
"24.5760","2.4479","183.1988"
"24.5860","2.4489","183.1584"
"24.5960","2.4498","183.3618"
"24.6060","2.4508","183.6365"
"24.6160","2.4518","184.0810"
"24.6260","2.4528","184.4345"
"24.6360","2.4539","184.6717"
"24.6460","2.4551","184.7832"
"24.6560","2.4563","184.9241"
"24.6660","2.4575","184.9680"
"24.6760","2.4586","184.7551"
"24.6860","2.4598","184.6586"
"24.6960","2.4609","184.7475"
"24.7060","2.4620","184.7577"
"24.7160","2.4630","184.7045"
"24.7260","2.4641","185.0522"
"24.7360","2.4651","185.6648"
"24.7460","2.4660","186.1521"
"24.7560","2.4670","186.0555"
"24.7660","2.4679","185.6696"
"24.7760","2.4688","185.5196"
"24.7860","2.4697","185.7237"
"24.7960","2.4706","185.6023"
"24.8060","2.4715","185.3569"
"24.8160","2.4724","185.3447"
"24.8260","2.4732","185.7757"
"24.8360","2.4741","186.0043"
"24.8460","2.4750","186.3671"
"24.8560","2.4759","186.7444"
"24.8660","2.4768","186.7875"
"24.8760","2.4777","186.3832"
"24.8860","2.4787","186.0085"
"24.8960","2.4796","186.2530"
"24.9060","2.4806","186.5314"
"24.9160","2.4816","186.5757"
"24.9260","2.4827","186.6432"
"24.9360","2.4838","186.7533"
"24.9460","2.4849","186.8523"
"24.9560","2.4860","187.0586"
"24.9660","2.4872","187.4072"
"24.9760","2.4883","187.9889"
"24.9860","2.4894","188.1516"
"24.9960","2.4904","187.6565"
"25.0060","2.4915","187.0965"
"25.0160","2.4926","187.1619"
"25.0260","2.4936","187.5378"
"25.0360","2.4946","187.7589"
"25.0460","2.4957","188.0152"
"25.0560","2.4967","188.3814"
"25.0660","2.4977","188.6342"
"25.0760","2.4987","188.3769"
"25.0860","2.4997","188.1064"
"25.0960","2.5007","188.5030"
"25.1060","2.5017","188.8749"
"25.1160","2.5026","188.5350"
"25.1260","2.5036","188.1274"
"25.1360","2.5045","188.1149"
"25.1460","2.5055","188.5827"
"25.1560","2.5065","188.8832"
"25.1660","2.5074","188.8950"
"25.1760","2.5084","189.1325"
"25.1860","2.5094","189.5213"
"25.1960","2.5103","189.6339"
"25.2060","2.5113","189.3804"
"25.2160","2.5123","189.3146"
"25.2260","2.5134","189.6313"
"25.2360","2.5144","189.7549"
"25.2460","2.5154","189.4550"
"25.2560","2.5165","189.3886"
"25.2660","2.5175","189.6037"
"25.2760","2.5185","189.8703"
"25.2860","2.5195","190.1807"
"25.2960","2.5205","190.7378"
"25.3060","2.5214","191.0014"
"25.3160","2.5224","190.4577"
"25.3260","2.5234","189.6454"
"25.3360","2.5243","189.5057"
"25.3460","2.5253","189.9720"
"25.3560","2.5263","190.4376"
"25.3660","2.5273","190.6179"
"25.3760","2.5283","190.6334"
"25.3860","2.5293","190.8465"
"25.3960","2.5303","191.0600"
"25.4060","2.5313","191.1094"
"25.4160","2.5324","191.0969"
"25.4260","2.5334","191.4313"
"25.4360","2.5345","191.8911"
"25.4460","2.5355","191.5324"
"25.4560","2.5365","190.6686"
"25.4660","2.5376","190.7362"
"25.4760","2.5386","191.4765"
"25.4860","2.5396","192.0640"
"25.4960","2.5407","192.3031"
"25.5060","2.5416","192.5234"
"25.5160","2.5426","192.4835"
"25.5260","2.5436","191.9307"
"25.5360","2.5445","191.5026"
"25.5460","2.5454","191.6060"
"25.5560","2.5464","192.2041"
"25.5660","2.5474","192.6735"
"25.5760","2.5483","192.6953"
"25.5860","2.5493","192.6679"
"25.5960","2.5503","192.7199"
"25.6060","2.5512","192.5833"
"25.6160","2.5522","192.6551"
"25.6260","2.5532","193.0428"
"25.6360","2.5541","193.3901"
"25.6460","2.5551","193.3002"
"25.6560","2.5561","192.8522"
"25.6660","2.5571","193.0172"
"25.6760","2.5582","193.3772"
"25.6860","2.5592","193.3491"
"25.6960","2.5602","193.2382"
"25.7060","2.5613","193.2451"
"25.7160","2.5624","193.6461"
"25.7260","2.5636","194.2070"
"25.7360","2.5647","194.6227"
"25.7460","2.5659","194.5507"
"25.7560","2.5670","194.1680"
"25.7660","2.5681","193.8258"
"25.7760","2.5692","193.6995"
"25.7860","2.5703","193.8820"
"25.7960","2.5713","194.2599"
"25.8060","2.5722","194.8366"
"25.8160","2.5732","195.0940"
"25.8260","2.5740","194.9176"
"25.8360","2.5749","194.7459"
"25.8460","2.5757","195.0500"
"25.8560","2.5766","195.5540"
"25.8660","2.5775","195.5828"
"25.8760","2.5784","195.3365"
"25.8860","2.5793","194.7390"
"25.8960","2.5802","194.4471"
"25.9060","2.5811","194.5183"
"25.9160","2.5820","194.9150"
"25.9260","2.5829","195.6339"
"25.9360","2.5839","196.1823"
"25.9460","2.5848","196.1855"
"25.9560","2.5858","195.8078"
"25.9660","2.5868","195.5824"
"25.9760","2.5878","195.6749"
"25.9860","2.5888","196.0446"
"25.9960","2.5898","196.1538"
"26.0060","2.5909","196.0909"
"26.0160","2.5921","195.9382"
"26.0260","2.5933","196.0827"
"26.0360","2.5944","196.4746"
"26.0460","2.5956","196.9130"
"26.0560","2.5968","197.2821"
"26.0660","2.5979","197.4067"
"26.0760","2.5990","197.1986"
"26.0860","2.6001","196.6653"
"26.0960","2.6011","196.4657"
"26.1060","2.6021","196.5345"
"26.1160","2.6030","196.6282"
"26.1260","2.6040","197.1270"
"26.1360","2.6049","197.9387"
"26.1460","2.6058","198.2706"
"26.1560","2.6067","197.9037"
"26.1660","2.6076","197.4996"
"26.1760","2.6085","197.5311"
"26.1860","2.6094","197.7632"
"26.1960","2.6103","197.7694"
"26.2060","2.6112","197.7671"
"26.2160","2.6121","197.9749"
"26.2260","2.6130","198.1552"
"26.2360","2.6140","197.9862"
"26.2460","2.6150","197.9617"
