x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39 x40 x41 x42 x43 x44 x45 x46 x47 x48 x49 x50 x51 x52 x53 x54 x55 x56 x57 x58 x59 x60 x61 x62 x63 x64 x65 x66 x67 x68 x69 x70 x71 x72 x73 x74 x75 x76 x77 x78 x79 x80 x81 x82 x83 x84 x85 x86 x87 x88 x89 x90 x91 x92 x93 x94 x95 x96 x97 x98 x99 x2FFNN x1FFNN y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33 y34 y35 y36 y37 y38 y39 y40 y41 y42 y43 y44 y45 y46 y47 y48 y49 y50 y51 y52 y53 y54 y55 y56 y57 y58 y59 y60 y61 y62 y63 y64 y65 y66 y67 y68 y69 y70 y71 y72 y73 y74 y75 y76 y77 y78 y79 y80 y81 y82 y83 y84 y85 y86 y87 y88 y89 y90 y91 y92 y93 y94 y95 y96 y97 y98 y99 y2FFNN y1FFNN
0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 102.0 101.0 81.03695022846387 65.717416278776 128.8363267711165 3.7423263476747364 36.608076236685605 82.45319206162509 -0.14064485940862267 403.12705316430527 1.1723672146813395 27.137297261718007 226.31156696878418 110.7724367052854 2.46295247116319 95.02024453006896 201.15200366054495 151.2945669275613 140.3432208476802 240.7572762716764 942.2527561829896 163.34167535986182 36.020660690050114 404.74733400604094 220.923669909284 68.66937240630037 72.19603232607 172.621940520497 243.2211784220183 115.10042452789345 134.12955035481593 247.84126191988798 149.16042736534348 221.5451406235182 22.375510097487524 58.70196049615484 783.21524504796 203.394893029011 81.62505655988502 237.99923062794568 3.776260262693164 20.113360881871444 51.9261741015914 4.71660021038129 283.64145905946776 3.534019213035437 55.32536758213086 6.251929783908258 686.1084832493904 33.209048530112234 683.2034243362367 47.179849372758234 422.938173571535 2.66369463960714 48.11856735281049 153.07203429662889 32.250907162125024 168.38596832257156 359.747754405209 0.28453749995158545 69.22282949116423 12.229223250770485 7.063105351677135 8.695018955675616 43.70102927548649 174.86625047662284 11.51146208662025 6.811214163068 1762.2382384984144 626.4776904721848 21.52293489266255 253.5337133998525 4.017791618143772 53.84185842155627 2.9449864526457303 11.757416006732042 9.329034906340127 289.1143775155552 26.584214907612644 55.65513956588234 1.942934687847928 153.75431880509836 427.7998815959064 42.76492838422474 20.619860454974884 299.35638211201035 39.659561076116184 106.36234255136188 86.11385142234727 205.22986375095303 238.0865404274952 14.018701400504472 49.510744398949896 227.39574257375313 96.58050148040542 131.93560689827078 94.38943181504816 8.88102336385866 11.331887183339822 156.20165166916408 -0.0909679099087275 4.901416841901449 -182.05998783848503 -8.038515348119457
0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 102.0 101.0 752.4759297453901 16.19822653704976 68.40492591813377 237.67639199256993 83.42922565516302 136.71741481382807 42.272604165537395 16.972597571792406 121.62924019696925 47.93520629936453 907.1523169760607 254.3688890022415 29.0891866286971 1.1338696467335518 1018.0834215885397 87.29868490627155 101.77321948427186 15.664528823428704 26.55179249388621 626.0562957104877 9.322156454077161 15.78120195772746 112.53309714005171 394.8577579556609 326.8144546244834 255.1557329591623 0.6753078275236284 210.929100247058 47.688861958457096 716.5580209072466 38.27794382475096 150.10568322637351 56.86805066815967 123.92944061454558 62.60509955212905 98.39508439690758 0.9415799959280466 12.17678440059245 20.155241003650282 42.98645639452981 1353.1640097543832 266.6127849998626 85.97950965446617 209.94667544731064 145.65584619344995 701.7233759768684 111.00930050277455 33.305011975816676 457.9883921133483 163.5480412808243 81.99788010815196 236.5059767108205 12.514995432968636 36.248422011067454 101.66486194174259 354.6385459563004 11.121196369444089 4.19918215725777 6.460437968907327 32.916768061927016 370.6302203192968 210.19855326559625 35.719298273268365 152.48898785139318 12.383121238476269 182.2354468060606 159.49587045406975 5.639931417449766 889.8518262427019 21.90645666000323 26.510339861156893 88.79748822647028 828.5503882519242 147.39614266049065 185.33357771779185 45.694669185435934 56.163293137882334 -0.22704345556050964 140.51257386055624 810.825154660434 81.5573159571711 158.1614090059058 75.48805462361086 18.10227323648011 386.9218464803546 49.73152190826301 52.513783515326125 38.2350591035447 60.56145157511113 447.6845490373689 110.2697162330757 52.989056973330094 145.40449344653155 246.0595126730923 89.08491325398964 393.01917531113236 93.42978923746597 12.38598614442624 130.90136070189084 47.49424202602685 -635.3072429286315 17.82526240795203
0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 102.0 101.0 119.2510955353736 20.696649964497624 27.903039994581764 267.460513573065 202.0260267163046 136.1620362197192 0.9858348274164088 16.52208848702872 492.42094478988116 152.25258745315213 49.152005987474 141.01151823487436 239.9892940392815 151.6597324005939 22.79793094491014 560.0376922873321 127.9648895862758 22.64495592230727 61.14541114472379 7.367112694617907 56.910425023332365 12.623074265664421 268.6987156112652 132.8656476327622 51.70894748206548 24.851368766765546 50.692612797798304 54.5152177431681 22.093852246853928 214.82767904016504 12.23618024647353 157.0925101440357 13.614194564778513 302.7435530511222 97.53107112916055 273.0212670510898 6.636331119951313 27.10113920807118 98.92098024505285 4.153019880699588 38.454458627888364 79.62806328450824 27.803963645493184 37.2857551030058 15.229921042436224 103.27732366834513 218.67217434861448 184.7526926081796 95.43840723879251 2.5262305538879577 1.5192587119034069 2.022811251094081 212.23796819143647 62.70850803651741 118.84859146199516 204.747797784709 130.9259287341123 206.20135459895064 116.17204031880556 223.86730182631894 17.30391630800461 31.37226288513972 160.9608471121527 145.8718612756428 103.93140990455672 16.101879832935314 1026.0641538436432 12.566944992191884 173.9627060845447 349.986195464391 446.10661874467985 138.48905855705732 187.4335043014806 4.811938426889265 45.04892576494073 67.09391296055153 148.9652088513714 291.1450265758116 75.20823856960197 1.653801685413097 730.9403401972077 633.8431275374255 5.671841968400471 126.67323737767455 347.30059539268774 87.93651587265052 289.26732973269225 17.703906623566166 109.27728437597072 130.20673719867918 179.16676411981518 104.61007683938962 6.760632875225 11.772275396446586 750.5108118089197 44.262483681282376 -0.3536637698844267 12.821216086094958 4.841765330025081 86.44017941506411 -114.51241419192786 1.1823152002081199
0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 102.0 101.0 146.27517997300993 13.853100733238911 1.2137190738891466 95.3336693013236 42.17000849655344 344.9823322298685 500.23462290653777 201.67155192521227 43.33989084823762 1145.879697714888 120.86069961680778 0.25318529900221876 281.6189546925815 388.94923846666995 158.2910948982414 9.03303035701477 89.24391938702809 403.84267786579784 14.697000849500775 7.077386070300236 95.35347269859454 107.0537521454907 9.538140209636452 -0.25267270886302695 191.1055213169914 44.40352369942295 36.60919897437749 248.5631339681818 10.848462070426454 9.327441905978038 67.09209950760754 55.86746068964503 64.44301962174026 145.79377547464932 286.91883761908787 310.9710889878718 46.55507799929352 11.411156678417608 61.32193723960047 978.2325169332942 24.420214648452628 193.56843352015906 20.02176080702574 10.723606382812209 198.04710517552556 114.58482485781964 11.634328121082842 3.2401441986987907 18.797608012191684 0.6266421995105088 0.6725790062890706 164.62992211914482 9.480640497501815 145.2958483739374 19.163246146818715 483.6216940860774 144.86609166430605 81.6957894866328 588.7538241506687 11.666721256153112 1.3270154857050676 305.80289312703917 1.4509489597875396 141.2228702884569 12.57825393106753 4.332651962902402 163.21883988315858 44.26772432357421 22.699095840785716 2.82627118084609 32.704774641852026 17.346506716867985 21.49875848613404 143.03425768165164 33.39295468717835 91.9480125394862 292.3327877131923 -0.47247051628962977 1.2357369467793746 27.248625148984654 11.498398134491577 9.780704231088189 56.29915903477651 316.2469381818652 143.22147704157828 75.02064440238325 337.2722760491442 30.179214610992275 38.955032949639126 107.46079237216895 62.399414489265524 408.25310363600823 1185.6032965994796 341.15883129746993 210.84371928650359 26.196210336743583 68.35534090179857 149.1267859413918 34.994913664632264 52.22250547002351 -0.03304566294784019 27.107413098843608
0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 102.0 101.0 257.25525429624213 0.96924703369509 472.92850722934344 989.2487288651458 33.89623290169341 188.5413010378507 101.94022611535102 25.042390966804156 195.2698605636581 172.67370855933802 2.66344811432583 330.84614384513 11.476133726249369 11.298177509715373 60.71501497510382 26.65990284263398 5.676996004991669 84.10799754989824 375.3197413109627 -0.10751843630811087 5.8991431341695115 54.26887098566373 716.8702213900892 -0.008716576236881268 209.64177703466135 931.6008352828967 578.3567162741275 117.3184891662774 34.29517824104801 26.220318911269963 8.317398012276414 71.24353054476214 814.5528612537787 56.79921911622831 47.78301215534573 5.8227765848484125 35.14099259936926 18.889637513391964 45.335252079672046 194.8021311867689 9.98116894842067 20.521119195106337 11.469695826872425 297.2955880648517 853.5060212447682 73.7188130355697 53.27873725620079 37.999152369005586 77.54225731272895 233.30836518395645 95.18201266497573 1025.0342254802213 20.937451278240047 112.95430341460445 2.997175781991688 115.36473348137194 261.1987338802918 887.7927037909986 331.873657741574 18.586528825942192 100.05849016156483 110.00477867021624 65.49320728347713 539.1407393784434 324.2535469111576 12.946622966732203 7.978636187811714 7.512977365183358 354.0413697078113 94.55483453974377 64.66099203171781 183.53493338603448 3.2136770083873007 9.663112857701464 187.81878729663296 106.33192398401425 17.68374751355671 8.509315950339849 278.41857606137 32.19201273730467 32.28783727947778 169.98445304612278 8.42825386262992 77.98950534309486 293.6390819105477 155.37433404392422 3.3974397301671964 16.222899369944813 140.84837989574822 14.421457008121209 201.50385995687878 195.00621962080703 88.72325317635085 127.26598540554428 226.90482184406576 47.575047837331084 586.3277917744488 22.94801412670642 7.646049764704303 102.66901966307756 61.74988074982321 39.08116858263046
0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 102.0 101.0 81.31464698553067 397.6005745772937 47.714546843105445 74.22668975546928 0.3583584100904602 190.5344638857915 499.58229111633915 13.378403653407988 390.5576075945152 6.440861362392963 86.33447828509347 557.8207247588088 34.351031902852334 163.98634815857648 58.65041581556254 356.44968280910075 17.86026637576143 12.146626623134642 343.7443782732223 25.406894645757 15.3434794842482 133.04583297442588 239.9244743941376 64.5385589549908 160.03284350035912 79.36114461381248 57.228049907639715 437.38833948391306 6.002498816341462 33.08508273154653 17.694721669287393 143.14256284954746 174.96040589387965 0.07475511722022166 299.9822194890852 420.71864083446474 320.50480439303675 145.85235211108088 166.44977826310136 8.17520245088414 268.228790582981 842.3140916874258 210.71856536273503 251.73542947388938 124.8278304554026 865.5961841097354 11.263573644730394 4.89552643043971 391.0836948337672 3.2082910340801245 15.663497134478458 95.54982661450711 152.8946645038811 29.620394383362537 31.08734920683691 35.85707786453357 6.41540682738656 29.520461234530607 2.0158161369500194 1.408392532850753 1022.5453183205038 -0.10997833096217693 353.267372052425 129.272077126923 31.309991135794366 304.41513527669093 3.316356334226385 59.23858747738523 145.5560544531861 233.1001696780015 6.977521604765386 8.872587784781562 155.61582558852166 534.5379704603781 546.01266836708 179.0065984926062 12.790174233770731 179.57483538021103 53.75614117722759 23.233443468004253 93.22027439535884 67.81378076599778 148.9571154334408 11.361835324482385 387.855477067625 8.48634895491921 112.72229850769453 778.8038328638073 28.734408951007786 11.956461928364032 98.26022714680472 96.64708197617125 109.21035394094986 173.17422486183952 -0.5159884849019092 204.99514598897844 738.0623630692569 47.69329476460706 4.32841704558906 2.4837357109070464 191.03982289798614 -148.4006929263971
0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 102.0 101.0 93.27425123985033 1.9507283351064837 285.85227318136845 115.04518505111291 34.81698011417349 221.62740063614174 307.90566320342 26.294504115113373 153.0629199641177 3.349478693693823 12.116603507500711 141.89082664535403 47.13530977781086 102.95528022586711 233.8776337415946 19.908286621720578 156.53369877145036 18.9013957810057 64.47476532869685 109.96840776454401 300.7371922580125 363.98555355273965 123.35598039875852 165.74681098359383 134.7984210979211 195.26453604850545 168.2252381044612 237.7648190963035 27.071768527697966 155.3340571188787 618.8712083915893 1396.8427285366558 142.77686727554882 94.5693069458546 87.80566189545692 21.813795423713756 306.40005968140656 22.844469204496793 5.724117097503049 5.670615753291786 329.6667290404266 546.3398844631553 4.432721328011137 122.78080140987758 245.4874380274333 53.55945679428847 38.076996430676424 117.24738521815917 60.13621460214956 2706.7469564075 89.32619816962128 98.84461521756225 372.58650104919525 0.12784275321838878 30.75699435679706 112.79781619818073 3.1162437813647657 9.118028295336853 44.02006034339755 3.6978246857293424 51.7110609566002 36.36548098848232 44.414114230625266 347.71560642272755 300.49803084693605 81.45723231572055 57.04074881336984 1.2705924134556585 41.2646124841165 107.61517923047322 88.5594556680274 140.0547922386449 144.43810630909067 110.84945821398067 52.56582743988067 369.11714059553145 264.5521609488818 3.7007679679064895 700.4443736170908 74.5221038538422 247.99833076790776 42.954541300861315 526.4299282660834 45.06241069020179 22.44877904486957 2.428548840520765 205.0476807042713 58.24366309407158 131.16592758004006 41.61389741987226 25.954807709509037 5.749831799594612 27.61730665418406 18.45838880615988 67.36483155229402 15.08919364084461 3.309209531107765 225.83458833400937 1.2868053160762716 60.692792451635825 251.94858308454255 -125.03934892751944
0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 102.0 101.0 20.987822750158053 35.04380114491943 238.20190667409497 698.8815157360934 25.639937152983904 394.8129213597757 26.842927682161495 0.1226353679841167 32.06320975696556 437.6257153204425 185.47861006540813 29.20476595149722 43.920960591687205 308.60318470863547 72.40579989505756 206.82617248609856 8.00311065864921 117.43507795853576 66.43965171338678 113.23212746531054 8.598347535998354 304.73207025610776 494.6271001718637 120.71347153033408 102.51238185112075 -0.34812032246842806 63.12137520434058 239.40194158821214 25.2419031733746 53.19703100748946 26.763698172474747 14.90545237077814 18.55156158939686 109.00343631696157 273.60996909350143 45.757303898676135 11.312360572264343 1185.8291004968423 -0.5479215873061242 1.30396313460662 17.77999395763962 899.4842386790409 155.0938094445816 531.950456078478 100.93253205491587 38.79779003935471 10.066873292098414 273.0285995913898 1.6262331578488851 22.326298003061297 133.55868242245208 302.0832069641526 168.60764436936097 75.26221276489326 21.148934681192678 274.5135936232824 159.49905519123203 610.663139221061 504.55308381160967 64.20386943663527 32.59779759737288 39.60789706942886 47.10759362229331 519.8292887207487 29.981898948294795 59.75952095381679 98.35029889313363 5.667220987573508 48.18977379185436 50.0405865050308 88.53232219852137 57.04321634099054 275.4768074849544 17.840436226659186 439.9002702584452 185.22561418027743 8.659279615848146 116.91436903702947 313.09207728783673 -0.1864457725004405 9.369853343989725 248.53373094964837 175.91146553618577 99.27681878001088 179.33326387762398 2.6021141975416056 57.978084669322186 205.82162645241263 43.37060240712264 6.860585418418136 435.962328323376 773.2727692912031 127.76398228029055 225.65244140331606 435.50671828700325 23.20442368840275 552.3121039769118 308.15571747466186 1.4317359264458052 56.33224104487671 940.2633836983505 -20.10450795438609
0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 102.0 101.0 20.245816576830197 8.369649691630155 687.18266433651 180.47957243349285 127.65403198125901 17.78491886045468 19.3725634677183 161.49709346441824 74.54008239576068 770.5531420149749 37.94843902186669 113.64464787596584 224.1343213000448 13.329200441787588 106.49868034007667 60.949280049311184 25.349586574110045 43.98993911641916 600.2503020743196 130.18410604583696 82.10946385005926 5.967813645279323 27.75307078534156 71.66724071045243 4.090774134815725 0.9850575683848448 111.5685664974236 180.42545587029352 16.277873677362724 127.70065922981108 353.01367870548813 258.81418738713876 128.18002193071192 48.39157875325661 8.07404469518117 73.07591826899856 2.4914582160777132 137.14062065775485 237.8273213802159 293.87508613188055 0.20609916158727226 794.5904348187587 29.309869604087147 687.413321628354 156.01523378156068 18.022140351311215 47.41773486768196 101.17301204610973 41.349870733344204 44.349767903095206 193.06064124169146 324.199898631309 28.16592774963077 18.87771303227997 39.11615546456798 11.9404903330154 7.878394422453015 153.84209420998246 252.01788992167081 9.583565732964498 329.12261111250496 159.04522263075842 383.2111651524592 43.07867725017676 168.35561301356228 369.68631949872594 88.6063396400408 247.66793189913167 17.151424562037413 0.023424172163591148 10.10023699348884 27.43378330409679 5.714484469723651 51.935072223817684 14.19031738879093 0.8729287186602894 214.6798603931062 3.1414874167020983 49.132889462372816 324.22861952811706 156.2318295210393 138.29543897997453 79.85142085323533 0.17759316439102807 211.07759634509895 188.2548836559056 8.542942503644422 54.00270109358652 130.17700985452024 47.21622508073207 84.19358954885976 18.97674177007229 102.22136784716442 66.64151688447674 20.856689101318285 12.001888635399235 337.7003343544193 95.658682306617 114.95743937186346 10.071791179053756 3585.1771075736337 -5.153348970780364
0.0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0 16.0 17.0 18.0 19.0 20.0 21.0 22.0 23.0 24.0 25.0 26.0 27.0 28.0 29.0 30.0 31.0 32.0 33.0 34.0 35.0 36.0 37.0 38.0 39.0 40.0 41.0 42.0 43.0 44.0 45.0 46.0 47.0 48.0 49.0 50.0 51.0 52.0 53.0 54.0 55.0 56.0 57.0 58.0 59.0 60.0 61.0 62.0 63.0 64.0 65.0 66.0 67.0 68.0 69.0 70.0 71.0 72.0 73.0 74.0 75.0 76.0 77.0 78.0 79.0 80.0 81.0 82.0 83.0 84.0 85.0 86.0 87.0 88.0 89.0 90.0 91.0 92.0 93.0 94.0 95.0 96.0 97.0 98.0 99.0 102.0 101.0 109.77157346996839 158.4936971252008 77.99767445288434 33.43674849665437 204.91172523001643 43.253869317183 117.59995643740095 48.32569029718357 815.2388985322983 91.31114947305332 637.100193782939 222.15065722072234 1147.9681498454368 89.39368126960166 18.794907951333865 15.422154018028614 -0.2716039722720498 4.420759713892138 249.26034494520417 188.99771133883684 192.80313405609192 29.10392147726233 33.16805636386523 0.06142701891785818 13.51610740372651 99.75355113675826 343.2794279033447 90.5492983759778 117.357678647919 55.449456906502625 89.22326822364818 188.90200223359258 39.01873638691396 17.648138652791847 18.282006708883518 66.79040398001595 42.785219275060484 6.541073555691245 139.70698283454763 369.9764573899541 114.95612613784564 522.197435908231 224.529682868541 5.475888153214535 105.16720960555567 4.4888816064260535 592.5496128195231 74.36367333066843 119.24486293117155 524.8058335299388 33.03143852255224 195.62199534608928 24.191345121560225 253.1260297656916 7.675553037642571 239.01532584957428 86.03985638710304 -0.552208718777842 209.44750846736184 387.9636606677565 281.6513566454311 13.71562468145191 36.56661561972583 0.6898820954998293 556.9282716349522 228.2906046313367 109.44931744042387 160.25030312811646 1.7220778936936845 4.238796374681403 186.09424863390933 1.143385656794197 122.24223213338679 371.8353581916364 7.331117553013965 46.62451090739886 512.5439848082425 77.60322673996032 88.39565614248968 203.5774459620856 76.14847978410474 19.707052689917337 98.23429130321715 243.42876069266111 13.471277147196739 418.61182279896707 18.64330092613269 85.47329528036009 37.19389204379836 32.22928603928622 85.97393912995538 2.533258223540691 335.33313240515594 37.711131523733634 196.28184530490833 56.24084256086635 43.86847634539553 170.36821882006973 69.23502621853206 65.27345987840715 127.94411437890435 -98.8032300799605
