x y u v
0.3333333333333333 1.5555555555555554 0.02 -0.40058631103328785
0.4444444444444444 1.5555555555555554 0.02 -0.40058631103328785
0.5555555555555556 1.5555555555555554 0.02 -0.40058631103328785
0.6666666666666666 1.5555555555555554 0.02 -0.40058631103328785
0.7777777777777777 1.5555555555555554 0.02 -0.40058631103328785
0.8888888888888888 1.5555555555555554 0.02 -0.40058631103328785
1.0 1.5555555555555554 0.02 -0.40058631103328785
0.0 1.7777777777777777 0.02 -0.42829972455504384
0.1111111111111111 1.7777777777777777 0.02 -0.42829972455504384
0.2222222222222222 1.7777777777777777 0.02 -0.42829972455504384
0.3333333333333333 1.7777777777777777 0.02 -0.42829972455504384
0.4444444444444444 1.7777777777777777 0.02 -0.42829972455504384
0.5555555555555556 1.7777777777777777 0.02 -0.42829972455504384
0.6666666666666666 1.7777777777777777 0.02 -0.42829972455504384
0.7777777777777777 1.7777777777777777 0.02 -0.42829972455504384
0.8888888888888888 1.7777777777777777 0.02 -0.42829972455504384
1.0 1.7777777777777777 0.02 -0.42829972455504384
0.0 2.0 0.02 -0.4529632203777082
0.1111111111111111 2.0 0.02 -0.4529632203777082
0.2222222222222222 2.0 0.02 -0.4529632203777082
0.3333333333333333 2.0 0.02 -0.4529632203777082
0.4444444444444444 2.0 0.02 -0.4529632203777082
0.5555555555555556 2.0 0.02 -0.4529632203777082
0.6666666666666666 2.0 0.02 -0.4529632203777082
0.7777777777777777 2.0 0.02 -0.4529632203777082
0.8888888888888888 2.0 0.02 -0.4529632203777082
1.0 2.0 0.02 -0.4529632203777082
