x y u v
0.3333333333333333 0.7777777777777777 0.02 -0.2918038577006278
0.4444444444444444 0.7777777777777777 0.02 -0.2918038577006278
0.5555555555555556 0.7777777777777777 0.02 -0.2918038577006278
0.6666666666666666 0.7777777777777777 0.02 -0.2918038577006278
0.7777777777777777 0.7777777777777777 0.02 -0.2918038577006278
0.8888888888888888 0.7777777777777777 0.02 -0.2918038577006278
1.0 0.7777777777777777 0.02 -0.2918038577006278
0.0 0.8888888888888888 0.02 -0.30808084207080555
0.1111111111111111 0.8888888888888888 0.02 -0.30808084207080555
0.2222222222222222 0.8888888888888888 0.02 -0.30808084207080555
0.3333333333333333 0.8888888888888888 0.02 -0.30808084207080555
0.4444444444444444 0.8888888888888888 0.02 -0.30808084207080555
0.5555555555555556 0.8888888888888888 0.02 -0.30808084207080555
0.6666666666666666 0.8888888888888888 0.02 -0.30808084207080555
0.7777777777777777 0.8888888888888888 0.02 -0.30808084207080555
0.8888888888888888 0.8888888888888888 0.02 -0.30808084207080555
1.0 0.8888888888888888 0.02 -0.30808084207080555
0.0 1.0 0.02 -0.3210743720300623
0.1111111111111111 1.0 0.02 -0.3210743720300623
0.2222222222222222 1.0 0.02 -0.3210743720300623
0.3333333333333333 1.0 0.02 -0.3210743720300623
0.4444444444444444 1.0 0.02 -0.3210743720300623
0.5555555555555556 1.0 0.02 -0.3210743720300623
0.6666666666666666 1.0 0.02 -0.3210743720300623
0.7777777777777777 1.0 0.02 -0.3210743720300623
0.8888888888888888 1.0 0.02 -0.3210743720300623
1.0 1.0 0.02 -0.3210743720300623
