x y u v
0.1111111111111111 35.022222222222226 0.02 0.6162876626632275
0.2222222222222222 35.022222222222226 0.02 0.6162876626632275
0.3333333333333333 35.022222222222226 0.02 0.6162876626632275
0.4444444444444444 35.022222222222226 0.02 0.6162876626632275
0.5555555555555556 35.022222222222226 0.02 0.6162876626632275
0.6666666666666666 35.022222222222226 0.02 0.6162876626632275
0.7777777777777777 35.022222222222226 0.02 0.6162876626632275
0.8888888888888888 35.022222222222226 0.02 0.6162876626632275
1.0 35.022222222222226 0.02 0.6162876626632275
0.0 40.01111111111111 0.02 0.6064021190343479
0.1111111111111111 40.01111111111111 0.02 0.6064021190343479
0.2222222222222222 40.01111111111111 0.02 0.6064021190343479
0.3333333333333333 40.01111111111111 0.02 0.6064021190343479
0.4444444444444444 40.01111111111111 0.02 0.6064021190343479
0.5555555555555556 40.01111111111111 0.02 0.6064021190343479
0.6666666666666666 40.01111111111111 0.02 0.6064021190343479
0.7777777777777777 40.01111111111111 0.02 0.6064021190343479
0.8888888888888888 40.01111111111111 0.02 0.6064021190343479
1.0 40.01111111111111 0.02 0.6064021190343479
0.0 45.0 0.02 0.5999327510178306
0.1111111111111111 45.0 0.02 0.5999327510178306
0.2222222222222222 45.0 0.02 0.5999327510178306
0.3333333333333333 45.0 0.02 0.5999327510178306
0.4444444444444444 45.0 0.02 0.5999327510178306
0.5555555555555556 45.0 0.02 0.5999327510178306
0.6666666666666666 45.0 0.02 0.5999327510178306
0.7777777777777777 45.0 0.02 0.5999327510178306
0.8888888888888888 45.0 0.02 0.5999327510178306
1.0 45.0 0.02 0.5999327510178306
